"id","Direction","Platform","Response.RT","Scored","Encoding","List_Type"
"w10055505","F","USM",2674,100,"Frequency","Mixed"
"w10055505","F","USM",1953,100,"Frequency","Mixed"
"w10078459","F","USM",1890,0,"Frequency","Mixed"
"w10092569","F","USM",5497,100,"Frequency","Mixed"
"w10107512","F","USM",6743,0,"Frequency","Mixed"
"w851774_ska","F","USM",2399,100,"Frequency","Mixed"
"10040238","U","USM",3582,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",4276,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",1728,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",4774,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",5231,100,"Frequency","Mixed"
"979974","U","USM",2108,0,"Frequency","Mixed"
"997529","U","USM",1792,0,"Frequency","Mixed"
"w10004163","U","USM",2553,0,"Frequency","Mixed"
"w10030447","U","USM",1639,0,"Frequency","Mixed"
"w10047076","U","USM",2685,0,"Frequency","Mixed"
"w10051495","U","USM",3481,0,"Frequency","Mixed"
"w10055505","U","USM",6021,0,"Frequency","Mixed"
"w10078459","U","USM",2387,0,"Frequency","Mixed"
"w10092569","U","USM",5301,0,"Frequency","Mixed"
"w10107512","U","USM",22876,0,"Frequency","Mixed"
"w851774_ska","U","USM",3831,100,"Frequency","Mixed"
"10040238","F","USM",2290,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",8428,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",5192,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",3614,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",6350,100,"Frequency","Mixed"
"946403","F","USM",98,0,"Frequency","Mixed"
"979974","F","USM",12024,100,"Frequency","Mixed"
"997529","F","USM",4142,100,"Frequency","Mixed"
"w10004163","F","USM",5236,100,"Frequency","Mixed"
"w10030447","F","USM",4148,100,"Frequency","Mixed"
"w10047076","F","USM",2702,100,"Frequency","Mixed"
"w10055505","F","USM",5770,0,"Frequency","Mixed"
"w10078459","F","USM",3203,100,"Frequency","Mixed"
"w10078459","F","USM",2952,100,"Frequency","Mixed"
"w10092569","F","USM",5767,100,"Frequency","Mixed"
"w851774_ska","F","USM",2897,100,"Frequency","Mixed"
"10040238","F","USM",2049,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",5022,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",2923,100,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",2959,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",1613,100,"Frequency","Mixed"
"946403","F","USM",2289,100,"Frequency","Mixed"
"979974","F","USM",5736,0,"Frequency","Mixed"
"997529","F","USM",6078,0,"Frequency","Mixed"
"w10004163","F","USM",4050,100,"Frequency","Mixed"
"w10030447","F","USM",1890,100,"Frequency","Mixed"
"w10047076","F","USM",4850,0,"Frequency","Mixed"
"w10051495","F","USM",1402,0,"Frequency","Mixed"
"w10055505","F","USM",1657,100,"Frequency","Mixed"
"w10078459","F","USM",1527,0,"Frequency","Mixed"
"w10092569","F","USM",2551,100,"Frequency","Mixed"
"w10107512","F","USM",3247,100,"Frequency","Mixed"
"w851774_ska","F","USM",6016,100,"Frequency","Mixed"
"10040238","F","USM",1916,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",4330,100,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",3786,100,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",3732,100,"Frequency","Mixed"
"946403","F","USM",898,0,"Frequency","Mixed"
"979974","F","USM",6857,0,"Frequency","Mixed"
"997529","F","USM",2913,100,"Frequency","Mixed"
"w10004163","F","USM",3199,100,"Frequency","Mixed"
"w10030447","F","USM",1777,100,"Frequency","Mixed"
"w10047076","F","USM",3686,100,"Frequency","Mixed"
"w10051495","F","USM",2033,100,"Frequency","Mixed"
"w10055505","F","USM",2342,0,"Frequency","Mixed"
"w10078459","F","USM",3780,100,"Frequency","Mixed"
"w10092569","F","USM",2377,100,"Frequency","Mixed"
"w10107512","F","USM",2308,100,"Frequency","Mixed"
"w851774_ska","F","USM",1915,100,"Frequency","Mixed"
"10040238","F","USM",4155,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",3547,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",4295,100,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",6001,0,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",2049,100,"Frequency","Mixed"
"946403","F","USM",76,0,"Frequency","Mixed"
"979974","F","USM",5822,0,"Frequency","Mixed"
"997529","F","USM",6006,0,"Frequency","Mixed"
"w10004163","F","USM",2295,100,"Frequency","Mixed"
"w10030447","F","USM",4094,0,"Frequency","Mixed"
"w10047076","F","USM",8032,0,"Frequency","Mixed"
"w10051495","F","USM",2103,100,"Frequency","Mixed"
"w10055505","F","USM",1813,100,"Frequency","Mixed"
"w10078459","F","USM",4079,0,"Frequency","Mixed"
"w10092569","F","USM",1598,100,"Frequency","Mixed"
"w10107512","F","USM",4104,100,"Frequency","Mixed"
"w851774_ska","F","USM",9297,100,"Frequency","Mixed"
"10040238","F","USM",2274,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",3212,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",2269,100,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",3203,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",1669,100,"Frequency","Mixed"
"946403","F","USM",163,0,"Frequency","Mixed"
"979974","F","USM",1337,0,"Frequency","Mixed"
"997529","F","USM",7529,100,"Frequency","Mixed"
"997529","F","USM",2681,100,"Frequency","Mixed"
"w10004163","F","USM",4542,100,"Frequency","Mixed"
"w10030447","F","USM",2807,100,"Frequency","Mixed"
"w10047076","F","USM",2565,100,"Frequency","Mixed"
"w10051495","F","USM",2008,0,"Frequency","Mixed"
"w10055505","F","USM",1840,0,"Frequency","Mixed"
"w10078459","F","USM",2813,0,"Frequency","Mixed"
"w10092569","F","USM",1885,100,"Frequency","Mixed"
"w10107512","F","USM",3284,100,"Frequency","Mixed"
"w851774_ska","F","USM",13821,100,"Frequency","Mixed"
"10040238","F","USM",4528,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",6453,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",2930,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",1726,100,"Frequency","Mixed"
"946403","F","USM",39,0,"Frequency","Mixed"
"979974","F","USM",4068,0,"Frequency","Mixed"
"997529","F","USM",3509,100,"Frequency","Mixed"
"w10004163","F","USM",3762,100,"Frequency","Mixed"
"w10047076","F","USM",2634,100,"Frequency","Mixed"
"w10051495","F","USM",3649,0,"Frequency","Mixed"
"w10055505","F","USM",2629,0,"Frequency","Mixed"
"w10078459","F","USM",1946,0,"Frequency","Mixed"
"w10092569","F","USM",3001,0,"Frequency","Mixed"
"w10107512","F","USM",2053,100,"Frequency","Mixed"
"w851774_ska","F","USM",2190,100,"Frequency","Mixed"
"10040238","F","USM",2456,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",3301,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",1134,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",5121,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",2085,100,"Frequency","Mixed"
"946403","F","USM",242,0,"Frequency","Mixed"
"997529","F","USM",2156,100,"Frequency","Mixed"
"w10004163","F","USM",2860,100,"Frequency","Mixed"
"w10030447","F","USM",4404,0,"Frequency","Mixed"
"w10047076","F","USM",3328,100,"Frequency","Mixed"
"w10051495","F","USM",2026,100,"Frequency","Mixed"
"w10055505","F","USM",2405,100,"Frequency","Mixed"
"w10078459","F","USM",1905,100,"Frequency","Mixed"
"w10092569","F","USM",2167,100,"Frequency","Mixed"
"w10107512","F","USM",1883,100,"Frequency","Mixed"
"w851774_ska","F","USM",3827,100,"Frequency","Mixed"
"10040238","U","USM",7072,0,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",12898,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",1878,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",6467,0,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",11196,100,"Frequency","Mixed"
"946403","U","USM",63,0,"Frequency","Mixed"
"979974","U","USM",1782,0,"Frequency","Mixed"
"997529","U","USM",3866,0,"Frequency","Mixed"
"w10004163","U","USM",3946,0,"Frequency","Mixed"
"w10030447","U","USM",1793,0,"Frequency","Mixed"
"w10047076","U","USM",2789,0,"Frequency","Mixed"
"w10051495","U","USM",1890,0,"Frequency","Mixed"
"w10055505","U","USM",2101,0,"Frequency","Mixed"
"w10078459","U","USM",2402,0,"Frequency","Mixed"
"w10092569","U","USM",4006,0,"Frequency","Mixed"
"w10107512","U","USM",2678,0,"Frequency","Mixed"
"w851774_ska","U","USM",1242,0,"Frequency","Mixed"
"10040238","U","USM",6472,0,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",3225,100,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",1214,0,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",3266,0,"Frequency","Mixed"
"946403","U","USM",29,0,"Frequency","Mixed"
"979974","U","USM",1475,0,"Frequency","Mixed"
"997529","U","USM",1701,0,"Frequency","Mixed"
"w10004163","U","USM",3987,0,"Frequency","Mixed"
"w10030447","U","USM",1616,0,"Frequency","Mixed"
"w10047076","U","USM",3010,0,"Frequency","Mixed"
"w10051495","U","USM",2737,100,"Frequency","Mixed"
"w10055505","U","USM",1688,100,"Frequency","Mixed"
"w10078459","U","USM",1946,100,"Frequency","Mixed"
"w10092569","U","USM",4884,100,"Frequency","Mixed"
"w10107512","U","USM",2413,0,"Frequency","Mixed"
"w851774_ska","U","USM",3636,100,"Frequency","Mixed"
"10040238","F","USM",2442,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",5085,100,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",2733,100,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",3467,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",2524,100,"Frequency","Mixed"
"946403","F","USM",98,0,"Frequency","Mixed"
"979974","F","USM",8712,100,"Frequency","Mixed"
"997529","F","USM",6974,0,"Frequency","Mixed"
"w10004163","F","USM",3331,100,"Frequency","Mixed"
"w10030447","F","USM",2417,0,"Frequency","Mixed"
"w10051495","F","USM",3092,100,"Frequency","Mixed"
"w10055505","F","USM",3462,100,"Frequency","Mixed"
"w10092569","F","USM",9962,0,"Frequency","Mixed"
"w10107512","F","USM",2167,0,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",5298,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",1645,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",4349,0,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",6598,0,"Frequency","Mixed"
"946403","U","USM",1543,0,"Frequency","Mixed"
"979974","U","USM",2220,0,"Frequency","Mixed"
"997529","U","USM",2135,0,"Frequency","Mixed"
"w10004163","U","USM",1463,0,"Frequency","Mixed"
"w10030447","U","USM",3073,0,"Frequency","Mixed"
"w10047076","U","USM",3034,0,"Frequency","Mixed"
"w10051495","U","USM",1171,0,"Frequency","Mixed"
"w10051495","U","USM",3320,0,"Frequency","Mixed"
"w10055505","U","USM",2233,0,"Frequency","Mixed"
"w10078459","U","USM",2972,0,"Frequency","Mixed"
"w10092569","U","USM",8451,0,"Frequency","Mixed"
"w10107512","U","USM",3764,0,"Frequency","Mixed"
"w851774_ska","U","USM",10165,100,"Frequency","Mixed"
"10040238","U","USM",3907,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",1286,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",3782,0,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",1977,0,"Frequency","Mixed"
"946403","U","USM",115,0,"Frequency","Mixed"
"979974","U","USM",1994,0,"Frequency","Mixed"
"997529","U","USM",3199,0,"Frequency","Mixed"
"w10004163","U","USM",3073,0,"Frequency","Mixed"
"w10030447","U","USM",6545,100,"Frequency","Mixed"
"w10047076","U","USM",4027,0,"Frequency","Mixed"
"w10051495","U","USM",4165,0,"Frequency","Mixed"
"w10078459","U","USM",1774,0,"Frequency","Mixed"
"w10092569","U","USM",2926,100,"Frequency","Mixed"
"w10107512","U","USM",3142,0,"Frequency","Mixed"
"w851774_ska","U","USM",4382,100,"Frequency","Mixed"
"10040238","U","USM",3720,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",3878,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",1354,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",9923,0,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",12692,0,"Frequency","Mixed"
"946403","U","USM",129,0,"Frequency","Mixed"
"979974","U","USM",2701,0,"Frequency","Mixed"
"997529","U","USM",1920,0,"Frequency","Mixed"
"w10004163","U","USM",2356,0,"Frequency","Mixed"
"w10030447","U","USM",25820,0,"Frequency","Mixed"
"w10047076","U","USM",4799,0,"Frequency","Mixed"
"w10051495","U","USM",8092,0,"Frequency","Mixed"
"w10055505","U","USM",4490,0,"Frequency","Mixed"
"w10078459","U","USM",2378,0,"Frequency","Mixed"
"w10092569","U","USM",9171,0,"Frequency","Mixed"
"w10107512","U","USM",2508,0,"Frequency","Mixed"
"w851774_ska","U","USM",13064,100,"Frequency","Mixed"
"10040238","U","USM",7083,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",5344,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",1343,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",7275,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",8653,0,"Frequency","Mixed"
"946403","U","USM",1172,0,"Frequency","Mixed"
"979974","U","USM",1630,0,"Frequency","Mixed"
"997529","U","USM",2292,0,"Frequency","Mixed"
"w10004163","U","USM",2785,0,"Frequency","Mixed"
"w10030447","U","USM",4610,0,"Frequency","Mixed"
"w10047076","U","USM",1965,0,"Frequency","Mixed"
"w10051495","U","USM",3331,0,"Frequency","Mixed"
"w10055505","U","USM",2601,0,"Frequency","Mixed"
"w10078459","U","USM",3626,0,"Frequency","Mixed"
"w10092569","U","USM",5291,100,"Frequency","Mixed"
"w10107512","U","USM",6849,0,"Frequency","Mixed"
"w851774_ska","U","USM",4506,100,"Frequency","Mixed"
"10040238","F","USM",1803,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",2743,0,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",2770,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",2701,100,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",4074,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",8844,100,"Frequency","Mixed"
"946403","F","USM",49,0,"Frequency","Mixed"
"979974","F","USM",10321,100,"Frequency","Mixed"
"979974","F","USM",7449,100,"Frequency","Mixed"
"997529","F","USM",3440,100,"Frequency","Mixed"
"w10004163","F","USM",3948,100,"Frequency","Mixed"
"w10030447","F","USM",2157,100,"Frequency","Mixed"
"w10047076","F","USM",2563,100,"Frequency","Mixed"
"w10051495","F","USM",3904,0,"Frequency","Mixed"
"w10055505","F","USM",2404,100,"Frequency","Mixed"
"w10078459","F","USM",1890,0,"Frequency","Mixed"
"w10092569","F","USM",4037,100,"Frequency","Mixed"
"w10107512","F","USM",2669,100,"Frequency","Mixed"
"w851774_ska","F","USM",3039,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",3440,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",3791,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",4470,0,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",1376,0,"Frequency","Mixed"
"946403","U","USM",88,0,"Frequency","Mixed"
"979974","U","USM",9663,0,"Frequency","Mixed"
"997529","U","USM",5569,0,"Frequency","Mixed"
"w10004163","U","USM",7089,0,"Frequency","Mixed"
"w10030447","U","USM",1936,0,"Frequency","Mixed"
"w10047076","U","USM",1787,0,"Frequency","Mixed"
"w10055505","U","USM",2317,0,"Frequency","Mixed"
"w10078459","U","USM",5183,0,"Frequency","Mixed"
"w10092569","U","USM",4456,100,"Frequency","Mixed"
"w10107512","U","USM",4603,0,"Frequency","Mixed"
"w851774_ska","U","USM",28519,100,"Frequency","Mixed"
"10040238","U","USM",2267,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",3573,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",1038,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",3794,0,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",2444,0,"Frequency","Mixed"
"946403","U","USM",35,0,"Frequency","Mixed"
"979974","U","USM",1759,0,"Frequency","Mixed"
"997529","U","USM",1739,0,"Frequency","Mixed"
"w10030447","U","USM",4518,100,"Frequency","Mixed"
"w10047076","U","USM",3847,0,"Frequency","Mixed"
"w10047076","U","USM",3907,0,"Frequency","Mixed"
"w10051495","U","USM",3861,0,"Frequency","Mixed"
"w10055505","U","USM",2333,0,"Frequency","Mixed"
"w10078459","U","USM",1980,0,"Frequency","Mixed"
"w10092569","U","USM",4557,0,"Frequency","Mixed"
"w10107512","U","USM",2729,0,"Frequency","Mixed"
"10040238","U","USM",3318,0,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",4311,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",1226,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",4126,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",1773,0,"Frequency","Mixed"
"946403","U","USM",222,0,"Frequency","Mixed"
"979974","U","USM",2021,0,"Frequency","Mixed"
"997529","U","USM",5633,100,"Frequency","Mixed"
"w10004163","U","USM",4505,100,"Frequency","Mixed"
"w10030447","U","USM",2095,0,"Frequency","Mixed"
"w10047076","U","USM",8020,0,"Frequency","Mixed"
"w10051495","U","USM",3453,0,"Frequency","Mixed"
"w10055505","U","USM",1898,0,"Frequency","Mixed"
"w10078459","U","USM",2128,0,"Frequency","Mixed"
"w10092569","U","USM",4698,100,"Frequency","Mixed"
"w10107512","U","USM",2190,0,"Frequency","Mixed"
"w851774_ska","U","USM",10220,100,"Frequency","Mixed"
"10040238","U","USM",3222,100,"Frequency","Mixed"
"10040238","U","USM",3471,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",5118,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",2386,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",4055,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",6754,100,"Frequency","Mixed"
"946403","U","USM",2521,0,"Frequency","Mixed"
"979974","U","USM",2235,0,"Frequency","Mixed"
"997529","U","USM",7639,100,"Frequency","Mixed"
"w10030447","U","USM",6543,0,"Frequency","Mixed"
"w10047076","U","USM",6169,100,"Frequency","Mixed"
"w10051495","U","USM",1726,0,"Frequency","Mixed"
"w10055505","U","USM",2803,0,"Frequency","Mixed"
"w10078459","U","USM",1946,0,"Frequency","Mixed"
"w10092569","U","USM",20912,0,"Frequency","Mixed"
"w10107512","U","USM",3245,0,"Frequency","Mixed"
"w851774_ska","U","USM",6900,100,"Frequency","Mixed"
"10040238","U","USM",2815,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",5780,100,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",1569,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",4934,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",7394,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",3173,100,"Frequency","Mixed"
"979974","U","USM",10167,100,"Frequency","Mixed"
"997529","U","USM",3742,100,"Frequency","Mixed"
"w10004163","U","USM",4188,100,"Frequency","Mixed"
"w10030447","U","USM",3956,100,"Frequency","Mixed"
"w10047076","U","USM",6807,100,"Frequency","Mixed"
"w10051495","U","USM",1149,0,"Frequency","Mixed"
"w10055505","U","USM",2635,0,"Frequency","Mixed"
"w10078459","U","USM",1980,0,"Frequency","Mixed"
"w10092569","U","USM",4107,100,"Frequency","Mixed"
"w10107512","U","USM",3518,100,"Frequency","Mixed"
"w851774_ska","U","USM",2232,100,"Frequency","Mixed"
"10040238","U","USM",3441,0,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",3819,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",3218,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",4673,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",6474,100,"Frequency","Mixed"
"946403","U","USM",24,0,"Frequency","Mixed"
"979974","U","USM",9099,100,"Frequency","Mixed"
"997529","U","USM",3981,100,"Frequency","Mixed"
"w10004163","U","USM",4058,100,"Frequency","Mixed"
"w10030447","U","USM",2202,100,"Frequency","Mixed"
"w10047076","U","USM",4788,0,"Frequency","Mixed"
"w10051495","U","USM",1556,0,"Frequency","Mixed"
"w10055505","U","USM",2446,0,"Frequency","Mixed"
"w10078459","U","USM",2798,0,"Frequency","Mixed"
"w10092569","U","USM",3165,0,"Frequency","Mixed"
"w10107512","U","USM",5775,0,"Frequency","Mixed"
"w851774_ska","U","USM",5384,100,"Frequency","Mixed"
"10040238","F","USM",2758,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",5123,100,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",2026,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",3439,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",2470,100,"Frequency","Mixed"
"946403","F","USM",127,0,"Frequency","Mixed"
"979974","F","USM",7213,100,"Frequency","Mixed"
"997529","F","USM",3189,100,"Frequency","Mixed"
"w10004163","F","USM",7688,100,"Frequency","Mixed"
"w10030447","F","USM",2005,100,"Frequency","Mixed"
"w10047076","F","USM",4560,100,"Frequency","Mixed"
"w10051495","F","USM",2780,100,"Frequency","Mixed"
"w10055505","F","USM",2294,0,"Frequency","Mixed"
"w10092569","F","USM",7611,0,"Frequency","Mixed"
"w10107512","F","USM",2238,100,"Frequency","Mixed"
"w851774_ska","F","USM",1755,100,"Frequency","Mixed"
"10040238","U","USM",3513,0,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",4298,100,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",2203,0,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",12381,0,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",40704,0,"Frequency","Mixed"
"946403","U","USM",26,0,"Frequency","Mixed"
"979974","U","USM",7237,100,"Frequency","Mixed"
"997529","U","USM",1920,0,"Frequency","Mixed"
"w10004163","U","USM",2042,0,"Frequency","Mixed"
"w10030447","U","USM",4627,100,"Frequency","Mixed"
"w10047076","U","USM",3662,100,"Frequency","Mixed"
"w10051495","U","USM",1780,0,"Frequency","Mixed"
"w10055505","U","USM",5395,0,"Frequency","Mixed"
"w10078459","U","USM",1845,0,"Frequency","Mixed"
"w10092569","U","USM",4147,100,"Frequency","Mixed"
"w10107512","U","USM",3756,0,"Frequency","Mixed"
"w851774_ska","U","USM",3004,100,"Frequency","Mixed"
"10040238","F","USM",2400,100,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",3641,100,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",2353,100,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",3388,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",1591,100,"Frequency","Mixed"
"946403","F","USM",60,0,"Frequency","Mixed"
"979974","F","USM",8317,100,"Frequency","Mixed"
"997529","F","USM",3262,0,"Frequency","Mixed"
"w10004163","F","USM",3888,100,"Frequency","Mixed"
"w10030447","F","USM",1597,100,"Frequency","Mixed"
"w10047076","F","USM",2722,100,"Frequency","Mixed"
"w10051495","F","USM",2326,100,"Frequency","Mixed"
"w10055505","F","USM",1645,100,"Frequency","Mixed"
"w10078459","F","USM",2629,100,"Frequency","Mixed"
"w10092569","F","USM",1854,100,"Frequency","Mixed"
"w10107512","F","USM",23843,100,"Frequency","Mixed"
"w851774_ska","F","USM",1718,100,"Frequency","Mixed"
"10040238","F","USM",3226,0,"Frequency","Mixed"
"5b1b75312767e20001e506ec","F","Prolific",8677,100,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","F","Prolific",7764,100,"Frequency","Mixed"
"5eefc901471579273ed27a1b","F","Prolific",3567,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","F","Prolific",4533,100,"Frequency","Mixed"
"946403","F","USM",2262,0,"Frequency","Mixed"
"979974","F","USM",5192,0,"Frequency","Mixed"
"997529","F","USM",8237,100,"Frequency","Mixed"
"w10004163","F","USM",5437,100,"Frequency","Mixed"
"w10030447","F","USM",6263,100,"Frequency","Mixed"
"w10047076","F","USM",4271,0,"Frequency","Mixed"
"w10051495","F","USM",5441,0,"Frequency","Mixed"
"w10055505","F","USM",3733,100,"Frequency","Mixed"
"w10078459","F","USM",7278,100,"Frequency","Mixed"
"w10092569","F","USM",3039,0,"Frequency","Mixed"
"w10107512","F","USM",1138,0,"Frequency","Mixed"
"w851774_ska","F","USM",3132,100,"Frequency","Mixed"
"10040238","U","USM",4092,0,"Frequency","Mixed"
"5b1b75312767e20001e506ec","U","Prolific",3611,0,"Frequency","Mixed"
"5eb4841544c2df2f0190e8a0","U","Prolific",3045,100,"Frequency","Mixed"
"5eefc901471579273ed27a1b","U","Prolific",3860,100,"Frequency","Mixed"
"5efa5d0fb2e9b015a0e9d8e7","U","Prolific",2276,0,"Frequency","Mixed"
"946403","U","USM",1975,0,"Frequency","Mixed"
"979974","U","USM",2754,0,"Frequency","Mixed"
"997529","U","USM",5237,100,"Frequency","Mixed"
"w10004163","U","USM",1742,0,"Frequency","Mixed"
"w10030447","U","USM",4069,100,"Frequency","Mixed"
"w10047076","U","USM",6490,0,"Frequency","Mixed"
"w10051495","U","USM",3190,0,"Frequency","Mixed"
"w10055505","U","USM",2181,0,"Frequency","Mixed"
"w10078459","U","USM",2077,0,"Frequency","Mixed"
