"id","Direction","Platform","Response.RT","Scored","Encoding","List_Type"
"w10069706_LMC","B","USM",3687,100,"Frequency","Mixed"
"w217771","B","USM",6284,100,"Frequency","Mixed"
"w331304","B","USM",1642,0,"Frequency","Mixed"
"w609068","B","USM",1078,0,"Frequency","Mixed"
"w956412_mac","B","USM",2154,100,"Frequency","Mixed"
"w966915","B","USM",7251,0,"Frequency","Mixed"
"W987171","B","USM",6406,0,"Frequency","Mixed"
"10082734","B","USM",3991,0,"Frequency","Mixed"
"10104845","B","USM",9860,0,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",14788,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",3632,100,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",10912,100,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",5501,100,"Frequency","Mixed"
"w10003313","B","USM",10082,0,"Frequency","Mixed"
"w10012252_JFC","B","USM",10074,100,"Frequency","Mixed"
"w10042610","B","USM",3000,100,"Frequency","Mixed"
"w10045361","B","USM",3916,0,"Frequency","Mixed"
"w10051751","B","USM",4230,0,"Frequency","Mixed"
"w10055564","B","USM",3694,0,"Frequency","Mixed"
"w10059366","B","USM",24356,0,"Frequency","Mixed"
"w10070257","B","USM",1716,0,"Frequency","Mixed"
"w10070266","B","USM",2931,100,"Frequency","Mixed"
"w10070306_kds","B","USM",2031,0,"Frequency","Mixed"
"w10104844","B","USM",8155,100,"Frequency","Mixed"
"w917542_rdm","B","USM",5505,100,"Frequency","Mixed"
"w917542_rdm","B","USM",4563,100,"Frequency","Mixed"
"w952700_ezg","B","USM",3158,100,"Frequency","Mixed"
"w963745_tjm","B","USM",2582,100,"Frequency","Mixed"
"W990926","B","USM",20785,0,"Frequency","Mixed"
"10082734","U","USM",5006,0,"Frequency","Mixed"
"10104845","U","USM",9217,0,"Frequency","Mixed"
"61074d60d510eb92be8992f8","U","Prolific",1437,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","U","Prolific",24119,0,"Frequency","Mixed"
"610875922eb862a4b8769081","U","Prolific",2454,0,"Frequency","Mixed"
"w10003313","U","USM",10071,0,"Frequency","Mixed"
"w10012252_JFC","U","USM",5757,0,"Frequency","Mixed"
"w10042610","U","USM",11089,0,"Frequency","Mixed"
"w10045361","U","USM",3691,0,"Frequency","Mixed"
"w10051751","U","USM",3634,0,"Frequency","Mixed"
"w10055564","U","USM",4308,0,"Frequency","Mixed"
"w10070257","U","USM",2511,0,"Frequency","Mixed"
"w10070266","U","USM",3381,0,"Frequency","Mixed"
"w10070306_kds","U","USM",3889,0,"Frequency","Mixed"
"w10070306_kds","U","USM",6395,0,"Frequency","Mixed"
"w10070650@usm.edu","U","USM",8463,100,"Frequency","Mixed"
"w10104844","U","USM",5596,0,"Frequency","Mixed"
"w917542_rdm","U","USM",1567,0,"Frequency","Mixed"
"w952700_ezg","U","USM",2845,0,"Frequency","Mixed"
"w963745_tjm","U","USM",5062,0,"Frequency","Mixed"
"W990926","U","USM",23540,0,"Frequency","Mixed"
"10082734","B","USM",3898,100,"Frequency","Mixed"
"10104845","B","USM",3636,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",2499,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",3366,100,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",5894,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",3420,100,"Frequency","Mixed"
"w10003313","B","USM",5304,100,"Frequency","Mixed"
"w10012252_JFC","B","USM",2833,100,"Frequency","Mixed"
"w10042610","B","USM",3136,100,"Frequency","Mixed"
"w10045361","B","USM",4684,100,"Frequency","Mixed"
"w10051751","B","USM",4810,0,"Frequency","Mixed"
"w10055564","B","USM",3061,100,"Frequency","Mixed"
"w10059366","B","USM",8621,100,"Frequency","Mixed"
"w10070257","B","USM",2056,0,"Frequency","Mixed"
"w10070266","B","USM",3066,100,"Frequency","Mixed"
"w10070306_kds","B","USM",4364,0,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",7280,100,"Frequency","Mixed"
"w10104844","B","USM",5758,100,"Frequency","Mixed"
"w952700_ezg","B","USM",3239,100,"Frequency","Mixed"
"w963745_tjm","B","USM",2010,100,"Frequency","Mixed"
"10082734","U","USM",3918,100,"Frequency","Mixed"
"10082734","U","USM",6432,100,"Frequency","Mixed"
"10104845","U","USM",8306,0,"Frequency","Mixed"
"61074d60d510eb92be8992f8","U","Prolific",11562,100,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","U","Prolific",5207,100,"Frequency","Mixed"
"610875922eb862a4b8769081","U","Prolific",1310,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","U","Prolific",15146,0,"Frequency","Mixed"
"w10003313","U","USM",5538,100,"Frequency","Mixed"
"w10012252_JFC","U","USM",6064,0,"Frequency","Mixed"
"w10045361","U","USM",4068,0,"Frequency","Mixed"
"w10051751","U","USM",5585,0,"Frequency","Mixed"
"w10055564","U","USM",7287,0,"Frequency","Mixed"
"w10059366","U","USM",9675,0,"Frequency","Mixed"
"w10070257","U","USM",2386,100,"Frequency","Mixed"
"w10070257","U","USM",1936,100,"Frequency","Mixed"
"w10070266","U","USM",3016,0,"Frequency","Mixed"
"w10070306_kds","U","USM",2850,0,"Frequency","Mixed"
"w10070650@usm.edu","U","USM",3253,100,"Frequency","Mixed"
"w10104844","U","USM",4615,0,"Frequency","Mixed"
"w963745_tjm","U","USM",2370,0,"Frequency","Mixed"
"W990926","U","USM",2112,0,"Frequency","Mixed"
"10104845","B","USM",3900,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",6960,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",30100,0,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",6885,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",3717,100,"Frequency","Mixed"
"w10003313","B","USM",6093,0,"Frequency","Mixed"
"w10012252_JFC","B","USM",6239,100,"Frequency","Mixed"
"w10042610","B","USM",8620,0,"Frequency","Mixed"
"w10045361","B","USM",3731,100,"Frequency","Mixed"
"w10045361","B","USM",3173,100,"Frequency","Mixed"
"w10051751","B","USM",5243,0,"Frequency","Mixed"
"w10055564","B","USM",3220,0,"Frequency","Mixed"
"w10059366","B","USM",7473,0,"Frequency","Mixed"
"w10070257","B","USM",4270,0,"Frequency","Mixed"
"w10070266","B","USM",6136,0,"Frequency","Mixed"
"w10070266","B","USM",3849,0,"Frequency","Mixed"
"w10070306_kds","B","USM",2652,0,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",4297,100,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",2810,100,"Frequency","Mixed"
"w10104844","B","USM",11988,0,"Frequency","Mixed"
"w917542_rdm","B","USM",5458,0,"Frequency","Mixed"
"w952700_ezg","B","USM",2772,100,"Frequency","Mixed"
"w963745_tjm","B","USM",2062,0,"Frequency","Mixed"
"W990926","B","USM",7867,0,"Frequency","Mixed"
"10082734","U","USM",2865,0,"Frequency","Mixed"
"10104845","U","USM",10156,0,"Frequency","Mixed"
"61074d60d510eb92be8992f8","U","Prolific",3356,100,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","U","Prolific",3968,100,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","U","Prolific",19111,100,"Frequency","Mixed"
"610875922eb862a4b8769081","U","Prolific",3819,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","U","Prolific",13424,100,"Frequency","Mixed"
"w10003313","U","USM",10611,0,"Frequency","Mixed"
"w10012252_JFC","U","USM",8823,0,"Frequency","Mixed"
"w10042610","U","USM",5891,0,"Frequency","Mixed"
"w10045361","U","USM",7316,0,"Frequency","Mixed"
"w10051751","U","USM",2583,0,"Frequency","Mixed"
"w10055564","U","USM",1750,0,"Frequency","Mixed"
"w10059366","U","USM",7034,100,"Frequency","Mixed"
"w10070257","U","USM",2172,0,"Frequency","Mixed"
"w10070266","U","USM",2453,0,"Frequency","Mixed"
"w10070306_kds","U","USM",3197,0,"Frequency","Mixed"
"w10070650@usm.edu","U","USM",18362,0,"Frequency","Mixed"
"w10104844","U","USM",4973,0,"Frequency","Mixed"
"w917542_rdm","U","USM",1750,0,"Frequency","Mixed"
"w952700_ezg","U","USM",1630,100,"Frequency","Mixed"
"w963745_tjm","U","USM",682,0,"Frequency","Mixed"
"W990926","U","USM",30695,0,"Frequency","Mixed"
"10082734","B","USM",2794,100,"Frequency","Mixed"
"10104845","B","USM",3627,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",2910,100,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",31985,0,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",3155,100,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",3469,100,"Frequency","Mixed"
"w10003313","B","USM",5115,100,"Frequency","Mixed"
"w10012252_JFC","B","USM",3140,100,"Frequency","Mixed"
"w10042610","B","USM",4522,0,"Frequency","Mixed"
"w10045361","B","USM",4114,0,"Frequency","Mixed"
"w10051751","B","USM",3500,100,"Frequency","Mixed"
"w10055564","B","USM",4058,100,"Frequency","Mixed"
"w10059366","B","USM",5425,100,"Frequency","Mixed"
"w10070257","B","USM",2955,0,"Frequency","Mixed"
"w10070266","B","USM",2745,0,"Frequency","Mixed"
"w10070306_kds","B","USM",2737,0,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",2036,0,"Frequency","Mixed"
"w10104844","B","USM",4064,0,"Frequency","Mixed"
"w917542_rdm","B","USM",1618,0,"Frequency","Mixed"
"w952700_ezg","B","USM",2281,0,"Frequency","Mixed"
"w963745_tjm","B","USM",1632,0,"Frequency","Mixed"
"W990926","B","USM",3554,0,"Frequency","Mixed"
"10082734","B","USM",3888,0,"Frequency","Mixed"
"10104845","B","USM",11388,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",1929,100,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",5770,100,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",3997,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",8105,0,"Frequency","Mixed"
"w10003313","B","USM",3579,100,"Frequency","Mixed"
"w10012252_JFC","B","USM",16891,100,"Frequency","Mixed"
"w10042610","B","USM",9235,0,"Frequency","Mixed"
"w10045361","B","USM",4498,100,"Frequency","Mixed"
"w10051751","B","USM",3168,100,"Frequency","Mixed"
"w10055564","B","USM",3034,0,"Frequency","Mixed"
"w10059366","B","USM",4408,0,"Frequency","Mixed"
"w10070257","B","USM",1165,0,"Frequency","Mixed"
"w10070306_kds","B","USM",2492,0,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",6071,100,"Frequency","Mixed"
"w10104844","B","USM",5922,0,"Frequency","Mixed"
"w917542_rdm","B","USM",1729,0,"Frequency","Mixed"
"w952700_ezg","B","USM",2024,100,"Frequency","Mixed"
"w963745_tjm","B","USM",2391,0,"Frequency","Mixed"
"W990926","B","USM",5256,0,"Frequency","Mixed"
"10082734","B","USM",3506,100,"Frequency","Mixed"
"10104845","B","USM",3958,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",4042,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",28593,100,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",4098,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",8629,100,"Frequency","Mixed"
"w10003313","B","USM",5455,0,"Frequency","Mixed"
"w10042610","B","USM",3121,100,"Frequency","Mixed"
"w10045361","B","USM",5336,100,"Frequency","Mixed"
"w10051751","B","USM",3564,100,"Frequency","Mixed"
"w10055564","B","USM",5086,100,"Frequency","Mixed"
"w10059366","B","USM",5543,0,"Frequency","Mixed"
"w10070257","B","USM",2915,100,"Frequency","Mixed"
"w10070266","B","USM",5113,0,"Frequency","Mixed"
"w10070306_kds","B","USM",3199,0,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",2846,100,"Frequency","Mixed"
"w10104844","B","USM",10749,0,"Frequency","Mixed"
"w917542_rdm","B","USM",2423,0,"Frequency","Mixed"
"w952700_ezg","B","USM",2235,0,"Frequency","Mixed"
"w963745_tjm","B","USM",2313,0,"Frequency","Mixed"
"W990926","B","USM",25760,0,"Frequency","Mixed"
"10082734","B","USM",4878,100,"Frequency","Mixed"
"10104845","B","USM",3492,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",4672,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",7908,100,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",4148,100,"Frequency","Mixed"
"w10012252_JFC","B","USM",3640,100,"Frequency","Mixed"
"w10042610","B","USM",4070,100,"Frequency","Mixed"
"w10045361","B","USM",11583,0,"Frequency","Mixed"
"w10051751","B","USM",17678,0,"Frequency","Mixed"
"w10055564","B","USM",5789,0,"Frequency","Mixed"
"w10059366","B","USM",2383,0,"Frequency","Mixed"
"w10070257","B","USM",3383,0,"Frequency","Mixed"
"w10070266","B","USM",2624,100,"Frequency","Mixed"
"w10070306_kds","B","USM",6112,100,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",5890,100,"Frequency","Mixed"
"w10104844","B","USM",5869,0,"Frequency","Mixed"
"w917542_rdm","B","USM",1483,0,"Frequency","Mixed"
"w952700_ezg","B","USM",2552,0,"Frequency","Mixed"
"w963745_tjm","B","USM",2255,100,"Frequency","Mixed"
"W990926","B","USM",315,0,"Frequency","Mixed"
"W990926","B","USM",4479,0,"Frequency","Mixed"
"10082734","U","USM",3636,0,"Frequency","Mixed"
"10104845","U","USM",4807,0,"Frequency","Mixed"
"61074d60d510eb92be8992f8","U","Prolific",3409,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","U","Prolific",7160,100,"Frequency","Mixed"
"610875922eb862a4b8769081","U","Prolific",1103,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","U","Prolific",3411,100,"Frequency","Mixed"
"w10012252_JFC","U","USM",4232,0,"Frequency","Mixed"
"w10042610","U","USM",9546,0,"Frequency","Mixed"
"w10045361","U","USM",5348,0,"Frequency","Mixed"
"w10051751","U","USM",7773,0,"Frequency","Mixed"
"w10055564","U","USM",3635,0,"Frequency","Mixed"
"w10059366","U","USM",8178,0,"Frequency","Mixed"
"w10070257","U","USM",3500,100,"Frequency","Mixed"
"w10070266","U","USM",3599,0,"Frequency","Mixed"
"w10070306_kds","U","USM",6084,0,"Frequency","Mixed"
"w10070650@usm.edu","U","USM",3244,100,"Frequency","Mixed"
"w10104844","U","USM",4243,0,"Frequency","Mixed"
"w917542_rdm","U","USM",6926,100,"Frequency","Mixed"
"w952700_ezg","U","USM",2305,0,"Frequency","Mixed"
"w963745_tjm","U","USM",10107,0,"Frequency","Mixed"
"W990926","U","USM",3462,0,"Frequency","Mixed"
"10082734","U","USM",3181,0,"Frequency","Mixed"
"10104845","U","USM",6790,0,"Frequency","Mixed"
"61074d60d510eb92be8992f8","U","Prolific",8218,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","U","Prolific",5517,100,"Frequency","Mixed"
"610875922eb862a4b8769081","U","Prolific",1870,0,"Frequency","Mixed"
"w10003313","U","USM",4359,0,"Frequency","Mixed"
"w10012252_JFC","U","USM",7180,100,"Frequency","Mixed"
"w10042610","U","USM",1938,100,"Frequency","Mixed"
"w10045361","U","USM",3458,100,"Frequency","Mixed"
"w10051751","U","USM",2032,100,"Frequency","Mixed"
"w10055564","U","USM",6689,100,"Frequency","Mixed"
"w10059366","U","USM",4462,0,"Frequency","Mixed"
"w10070257","U","USM",1536,0,"Frequency","Mixed"
"w10070266","U","USM",6367,0,"Frequency","Mixed"
"w10070306_kds","U","USM",2267,0,"Frequency","Mixed"
"w10070650@usm.edu","U","USM",6856,0,"Frequency","Mixed"
"w10104844","U","USM",6725,0,"Frequency","Mixed"
"w917542_rdm","U","USM",1486,0,"Frequency","Mixed"
"w952700_ezg","U","USM",1502,100,"Frequency","Mixed"
"w963745_tjm","U","USM",2613,100,"Frequency","Mixed"
"W990926","U","USM",7774,0,"Frequency","Mixed"
"10082734","B","USM",5626,0,"Frequency","Mixed"
"10104845","B","USM",10629,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",4900,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",4378,0,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",3592,100,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",4991,100,"Frequency","Mixed"
"w10003313","B","USM",4263,100,"Frequency","Mixed"
"w10012252_JFC","B","USM",4261,0,"Frequency","Mixed"
"w10042610","B","USM",8609,0,"Frequency","Mixed"
"w10045361","B","USM",7081,0,"Frequency","Mixed"
"w10055564","B","USM",5090,0,"Frequency","Mixed"
"w10059366","B","USM",8398,100,"Frequency","Mixed"
"w10070257","B","USM",1034,0,"Frequency","Mixed"
"w10070266","B","USM",3378,100,"Frequency","Mixed"
"w10070306_kds","B","USM",2159,0,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",9022,0,"Frequency","Mixed"
"w10104844","B","USM",14326,0,"Frequency","Mixed"
"w917542_rdm","B","USM",1484,0,"Frequency","Mixed"
"w952700_ezg","B","USM",1995,0,"Frequency","Mixed"
"w963745_tjm","B","USM",6034,0,"Frequency","Mixed"
"W990926","B","USM",22964,0,"Frequency","Mixed"
"10082734","B","USM",4524,100,"Frequency","Mixed"
"10104845","B","USM",4220,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",6387,100,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",4128,100,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",3311,100,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",3673,100,"Frequency","Mixed"
"w10003313","B","USM",4414,100,"Frequency","Mixed"
"w10012252_JFC","B","USM",2354,100,"Frequency","Mixed"
"w10042610","B","USM",3635,100,"Frequency","Mixed"
"w10045361","B","USM",4597,0,"Frequency","Mixed"
"w10051751","B","USM",3480,100,"Frequency","Mixed"
"w10055564","B","USM",5021,0,"Frequency","Mixed"
"w10059366","B","USM",5306,100,"Frequency","Mixed"
"w10070257","B","USM",2776,0,"Frequency","Mixed"
"w10070266","B","USM",5239,0,"Frequency","Mixed"
"w10070306_kds","B","USM",5584,100,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",4826,100,"Frequency","Mixed"
"w10104844","B","USM",4171,0,"Frequency","Mixed"
"w917542_rdm","B","USM",1370,0,"Frequency","Mixed"
"w952700_ezg","B","USM",1859,0,"Frequency","Mixed"
"W990926","B","USM",5534,100,"Frequency","Mixed"
"10082734","B","USM",3515,100,"Frequency","Mixed"
"10104845","B","USM",3964,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",4087,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",11131,0,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",4564,100,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",8553,0,"Frequency","Mixed"
"w10003313","B","USM",15193,0,"Frequency","Mixed"
"w10012252_JFC","B","USM",2017,100,"Frequency","Mixed"
"w10012252_JFC","B","USM",2273,100,"Frequency","Mixed"
"w10042610","B","USM",5448,0,"Frequency","Mixed"
"w10045361","B","USM",4890,0,"Frequency","Mixed"
"w10051751","B","USM",3431,0,"Frequency","Mixed"
"w10055564","B","USM",8759,0,"Frequency","Mixed"
"w10055564","B","USM",3649,100,"Frequency","Mixed"
"w10059366","B","USM",14045,0,"Frequency","Mixed"
"w10070257","B","USM",2546,0,"Frequency","Mixed"
"w10070266","B","USM",2728,100,"Frequency","Mixed"
"w10070306_kds","B","USM",6172,0,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",13111,0,"Frequency","Mixed"
"w10104844","B","USM",5656,0,"Frequency","Mixed"
"w917542_rdm","B","USM",1822,0,"Frequency","Mixed"
"w952700_ezg","B","USM",2911,0,"Frequency","Mixed"
"w963745_tjm","B","USM",3613,0,"Frequency","Mixed"
"W990926","B","USM",2532,0,"Frequency","Mixed"
"10082734","B","USM",4217,0,"Frequency","Mixed"
"10104845","B","USM",4226,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",3204,100,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",3679,100,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",7422,100,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",15662,0,"Frequency","Mixed"
"w10003313","B","USM",3511,100,"Frequency","Mixed"
"w10003313","B","USM",4037,100,"Frequency","Mixed"
"w10012252_JFC","B","USM",12712,0,"Frequency","Mixed"
"w10042610","B","USM",2125,0,"Frequency","Mixed"
"w10045361","B","USM",4057,100,"Frequency","Mixed"
"w10051751","B","USM",4717,0,"Frequency","Mixed"
"w10055564","B","USM",3375,100,"Frequency","Mixed"
"w10070257","B","USM",1778,0,"Frequency","Mixed"
"w10070266","B","USM",2535,100,"Frequency","Mixed"
"w10070306_kds","B","USM",5668,0,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",8981,100,"Frequency","Mixed"
"w10104844","B","USM",6193,0,"Frequency","Mixed"
"w917542_rdm","B","USM",4792,100,"Frequency","Mixed"
"w952700_ezg","B","USM",2231,100,"Frequency","Mixed"
"w952700_ezg","B","USM",1666,100,"Frequency","Mixed"
"w963745_tjm","B","USM",1163,0,"Frequency","Mixed"
"W990926","B","USM",3931,0,"Frequency","Mixed"
"10082734","U","USM",4781,0,"Frequency","Mixed"
"10104845","U","USM",11519,0,"Frequency","Mixed"
"61074d60d510eb92be8992f8","U","Prolific",4388,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","U","Prolific",9053,0,"Frequency","Mixed"
"610875922eb862a4b8769081","U","Prolific",1035,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","U","Prolific",6395,100,"Frequency","Mixed"
"w10003313","U","USM",18367,0,"Frequency","Mixed"
"w10012252_JFC","U","USM",2355,0,"Frequency","Mixed"
"w10042610","U","USM",4194,0,"Frequency","Mixed"
"w10045361","U","USM",4394,0,"Frequency","Mixed"
"w10051751","U","USM",4570,0,"Frequency","Mixed"
"w10055564","U","USM",4396,100,"Frequency","Mixed"
"w10059366","U","USM",10223,100,"Frequency","Mixed"
"w10059366","U","USM",5843,0,"Frequency","Mixed"
"w10070257","U","USM",2339,100,"Frequency","Mixed"
"w10070266","U","USM",1759,0,"Frequency","Mixed"
"w10070306_kds","U","USM",5189,0,"Frequency","Mixed"
"w10070650@usm.edu","U","USM",9493,100,"Frequency","Mixed"
"w10104844","U","USM",3819,0,"Frequency","Mixed"
"w917542_rdm","U","USM",1978,0,"Frequency","Mixed"
"w952700_ezg","U","USM",2811,0,"Frequency","Mixed"
"w963745_tjm","U","USM",951,0,"Frequency","Mixed"
"W990926","U","USM",16016,0,"Frequency","Mixed"
"10082734","B","USM",3837,0,"Frequency","Mixed"
"10104845","B","USM",7335,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",2735,100,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",6197,0,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",5295,100,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",6211,100,"Frequency","Mixed"
"w10003313","B","USM",4083,100,"Frequency","Mixed"
"w10012252_JFC","B","USM",2338,100,"Frequency","Mixed"
"w10042610","B","USM",31759,0,"Frequency","Mixed"
"w10045361","B","USM",3713,100,"Frequency","Mixed"
"w10051751","B","USM",6225,0,"Frequency","Mixed"
"w10055564","B","USM",1710,0,"Frequency","Mixed"
"w10059366","B","USM",5142,0,"Frequency","Mixed"
"w10070257","B","USM",2034,100,"Frequency","Mixed"
"w10070266","B","USM",3349,100,"Frequency","Mixed"
"w10070306_kds","B","USM",17806,100,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",3051,100,"Frequency","Mixed"
"w10104844","B","USM",6457,0,"Frequency","Mixed"
"w917542_rdm","B","USM",4362,100,"Frequency","Mixed"
"w952700_ezg","B","USM",2812,100,"Frequency","Mixed"
"w963745_tjm","B","USM",1857,100,"Frequency","Mixed"
"W990926","B","USM",15272,0,"Frequency","Mixed"
"10082734","U","USM",7113,0,"Frequency","Mixed"
"61074d60d510eb92be8992f8","U","Prolific",2786,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","U","Prolific",11628,0,"Frequency","Mixed"
"610875922eb862a4b8769081","U","Prolific",1254,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","U","Prolific",4530,100,"Frequency","Mixed"
"w10003313","U","USM",3587,0,"Frequency","Mixed"
"w10012252_JFC","U","USM",3884,0,"Frequency","Mixed"
"w10042610","U","USM",2036,0,"Frequency","Mixed"
"w10045361","U","USM",5834,0,"Frequency","Mixed"
"w10051751","U","USM",4992,0,"Frequency","Mixed"
"w10055564","U","USM",4459,0,"Frequency","Mixed"
"w10059366","U","USM",26461,0,"Frequency","Mixed"
"w10070257","U","USM",3206,0,"Frequency","Mixed"
"w10070266","U","USM",3730,0,"Frequency","Mixed"
"w10070650@usm.edu","U","USM",5293,0,"Frequency","Mixed"
"w10104844","U","USM",5150,0,"Frequency","Mixed"
"w917542_rdm","U","USM",4053,0,"Frequency","Mixed"
"w952700_ezg","U","USM",2683,0,"Frequency","Mixed"
"w963745_tjm","U","USM",3910,0,"Frequency","Mixed"
"W990926","U","USM",4947,0,"Frequency","Mixed"
"10082734","B","USM",3802,100,"Frequency","Mixed"
"61074d60d510eb92be8992f8","B","Prolific",2932,100,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","B","Prolific",4775,0,"Frequency","Mixed"
"610875922eb862a4b8769081","B","Prolific",13024,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","B","Prolific",4210,100,"Frequency","Mixed"
"w10003313","B","USM",4999,100,"Frequency","Mixed"
"w10012252_JFC","B","USM",3080,100,"Frequency","Mixed"
"w10042610","B","USM",13987,100,"Frequency","Mixed"
"w10045361","B","USM",13488,0,"Frequency","Mixed"
"w10051751","B","USM",2614,100,"Frequency","Mixed"
"w10055564","B","USM",5905,100,"Frequency","Mixed"
"w10059366","B","USM",5865,100,"Frequency","Mixed"
"w10070257","B","USM",14890,100,"Frequency","Mixed"
"w10070266","B","USM",4589,0,"Frequency","Mixed"
"w10070306_kds","B","USM",16367,0,"Frequency","Mixed"
"w10070650@usm.edu","B","USM",5133,100,"Frequency","Mixed"
"w10104844","B","USM",4681,100,"Frequency","Mixed"
"w917542_rdm","B","USM",8065,100,"Frequency","Mixed"
"w952700_ezg","B","USM",3293,100,"Frequency","Mixed"
"w963745_tjm","B","USM",3267,100,"Frequency","Mixed"
"W990926","B","USM",15515,0,"Frequency","Mixed"
"10082734","U","USM",10100,0,"Frequency","Mixed"
"10104845","U","USM",16098,0,"Frequency","Mixed"
"610814e8c93f9ba8a49bf983","U","Prolific",4759,0,"Frequency","Mixed"
"610875922eb862a4b8769081","U","Prolific",2988,0,"Frequency","Mixed"
"610de20169ec63cf2c66da58","U","Prolific",11589,0,"Frequency","Mixed"
"w10003313","U","USM",4914,100,"Frequency","Mixed"
"w10012252_JFC","U","USM",2380,0,"Frequency","Mixed"
"w10042610","U","USM",18274,0,"Frequency","Mixed"
"w10051751","U","USM",6359,100,"Frequency","Mixed"
"w10059366","U","USM",5081,0,"Frequency","Mixed"
