Username,ID,Date,Session,Condition_Number,Condition_Description,Output_File,Stimuli_File,Procedure_File,Browser,DeviceType,OS,IP
w849319_SMF,pc9vqb3tr7,2022-03-29T18:40:42+00:00,1,6,"Read Pure U B",Output_Session1_w849319_SMF_pc9vqb3tr7.csv,Pure_Unrelated.csv,READVersionB.csv,"Chrome 99.0",Desktop,Win10,10.0.13.124
10111968,3a05o4slqb,2022-03-29T19:41:39+00:00,1,7,"Freq Mixed A",Output_Session1_10111968_3a05o4slqb.csv,Mixed_Stim.csv,FREQVersionA.csv,"Chrome 99.0",Desktop,Win10,10.0.13.124
w10107537,ndz90dg92r,2022-03-29T20:14:50+00:00,1,8,"Freq Mixed B",Output_Session1_w10107537_ndz90dg92r.csv,Mixed_Stim.csv,FREQVersionB.csv,"Mobile Safari 15.4","Mobile Phone",iOS,10.0.13.124
w10087208,gd276vyzol,2022-03-29T22:07:26+00:00,1,9,"Freq Pure F A",Output_Session1_w10087208_gd276vyzol.csv,Pure_Forward.csv,FREQVersionA.csv,"Firefox 98.0",Desktop,Win10,10.0.13.124
w10098177,hii7lb5ele,2022-03-30T11:45:04+00:00,1,10,"Freq Pure F B",Output_Session1_w10098177_hii7lb5ele.csv,Pure_Forward.csv,FREQVersionB.csv,"Edge 99.0",Desktop,Win10,10.0.13.123
w10098177,rd856adxto,2022-03-30T12:57:04+00:00,1,11,"Freq Pure U A",Output_Session1_w10098177_rd856adxto.csv,Pure_Unrelated.csv,FREQVersionA.csv,"Edge 99.0",Desktop,Win10,10.0.13.123
w10117847,osytno4rfq,2022-03-30T13:28:19+00:00,1,12,"Freq Pure U B",Output_Session1_w10117847_osytno4rfq.csv,Pure_Unrelated.csv,FREQVersionB.csv,"Safari 15.4",Desktop,MacOSX,10.0.13.123
w10090932,bq34jr07bv,2022-04-04T01:21:24+00:00,1,13,"JOL Mixed A",Output_Session1_w10090932_bq34jr07bv.csv,Mixed_Stim.csv,JOLVersionA.csv,"Safari 15.1",Desktop,MacOSX,10.0.13.124
W10013070,dxjq7uvos4,2022-04-04T03:11:43+00:00,1,14,"JOL Mixed B",Output_Session1_W10013070_dxjq7uvos4.csv,Mixed_Stim.csv,JOLVersionB.csv,"Safari 15.3",Desktop,MacOSX,10.0.13.123
w10099915,t66ydguaaa,2022-04-04T18:17:25+00:00,1,15,"JOL Pure F A",Output_Session1_w10099915_t66ydguaaa.csv,Pure_Forward.csv,JOLVersionA.csv,"Chrome 88.0",Desktop,MacOSX,10.0.13.123
10125826,b5lstlq4y0,2022-04-05T16:45:43+00:00,1,16,"JOL Pure F B",Output_Session1_10125826_b5lstlq4y0.csv,Pure_Forward.csv,JOLVersionB.csv,"Chrome 99.0",Desktop,MacOSX,10.0.13.123
w10064760,s7zr6ospj1,2022-04-06T04:47:36+00:00,1,17,"JOL Pure U A",Output_Session1_w10064760_s7zr6ospj1.csv,Pure_Unrelated.csv,JOLVersionA.csv,"Mobile Safari 14.1","Mobile Phone",iOS,10.0.13.123
w10060109,tgk4b6pfep,2022-04-06T06:51:45+00:00,1,18,"JOL Pure U B",Output_Session1_w10060109_tgk4b6pfep.csv,Pure_Unrelated.csv,JOLVersionB.csv,"Chrome 99.0",Desktop,MacOSX,10.0.13.123
w10075510,ddgs83ieal,2022-04-06T14:44:40+00:00,1,1,"Read Mixed A",Output_Session1_w10075510_ddgs83ieal.csv,Mixed_Stim.csv,READVersionA.csv,"Safari 15.3",Desktop,MacOSX,10.0.13.123
10098485,17a3xyt45c,2022-04-06T16:54:31+00:00,1,2,"Read Mixed B",Output_Session1_10098485_17a3xyt45c.csv,Mixed_Stim.csv,READVersionB.csv,"Chrome 98.0",Desktop,MacOSX,10.0.13.123
w10095378,jm23xhqocg,2022-04-07T02:11:43+00:00,1,3,"Read Pure F A",Output_Session1_w10095378_jm23xhqocg.csv,Pure_Forward.csv,READVersionA.csv,"Chrome 99.0",Desktop,MacOSX,10.0.13.123
w10112292,jw6nm1nmku,2022-04-07T19:58:44+00:00,1,4,"Read Pure F B",Output_Session1_w10112292_jw6nm1nmku.csv,Pure_Forward.csv,READVersionB.csv,"Chrome 97.0",Desktop,MacOSX,10.0.13.124
10095269,6fdjpqvpa5,2022-04-07T20:09:04+00:00,1,5,"Read Pure U A",Output_Session1_10095269_6fdjpqvpa5.csv,Pure_Unrelated.csv,READVersionA.csv,"Chrome 99.0",Desktop,Win10,10.0.13.124
w10111091,3z9aq7jf06,2022-04-07T21:04:01+00:00,1,6,"Read Pure U B",Output_Session1_w10111091_3z9aq7jf06.csv,Pure_Unrelated.csv,READVersionB.csv,"Chrome 99.0",Desktop,Win10,10.0.13.123
10022443,tftk3kef5s,2022-04-08T20:52:33+00:00,1,7,"Freq Mixed A",Output_Session1_10022443_tftk3kef5s.csv,Mixed_Stim.csv,FREQVersionA.csv,"Chrome 99.0",Desktop,MacOSX,10.0.13.123
10020920,v0e51kj2lo,2022-04-08T23:41:03+00:00,1,8,"Freq Mixed B",Output_Session1_10020920_v0e51kj2lo.csv,Mixed_Stim.csv,FREQVersionB.csv,"Mobile Safari 15.3","Mobile Phone",iOS,10.0.13.123
W10121512_JNM,9y5mhxe14g,2022-04-09T13:16:54+00:00,1,9,"Freq Pure F A",Output_Session1_W10121512_JNM_9y5mhxe14g.csv,Pure_Forward.csv,FREQVersionA.csv,"Edge 100.0",Desktop,Win10,10.0.13.123
w10062452,tlwl5bfwzt,2022-04-12T02:08:51+00:00,1,10,"Freq Pure F B",Output_Session1_w10062452_tlwl5bfwzt.csv,Pure_Forward.csv,FREQVersionB.csv,"Safari 15.3",Desktop,MacOSX,10.0.13.123
w10107512,4iwwt1bfdy,2022-04-12T02:21:10+00:00,1,11,"Freq Pure U A",Output_Session1_w10107512_4iwwt1bfdy.csv,Pure_Unrelated.csv,FREQVersionA.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
10125826,ets88t6ylp,2022-04-12T16:07:29+00:00,1,12,"Freq Pure U B",Output_Session1_10125826_ets88t6ylp.csv,Pure_Unrelated.csv,FREQVersionB.csv,"Chrome 99.0",Desktop,MacOSX,10.0.13.123
W10107044_ANL,omvjqius8n,2022-04-13T00:45:52+00:00,1,13,"JOL Mixed A",Output_Session1_W10107044_ANL_omvjqius8n.csv,Mixed_Stim.csv,JOLVersionA.csv,DefaultProperties,unknown,unknown,10.0.13.124
W10107044_ANL,49lv1rhsmd,2022-04-13T00:50:35+00:00,1,14,"JOL Mixed B",Output_Session1_W10107044_ANL_49lv1rhsmd.csv,Mixed_Stim.csv,JOLVersionB.csv,DefaultProperties,unknown,unknown,10.0.13.124
w997529,07qmq00mts,2022-04-13T18:32:32+00:00,1,15,"JOL Pure F A",Output_Session1_w997529_07qmq00mts.csv,Pure_Forward.csv,JOLVersionA.csv,"Safari 14.0",Desktop,MacOSX,10.0.13.123
w10085225,cumnbxo2fz,2022-04-14T21:01:57+00:00,1,16,"JOL Pure F B",Output_Session1_w10085225_cumnbxo2fz.csv,Pure_Forward.csv,JOLVersionB.csv,"Safari 15.4",Desktop,MacOSX,10.0.13.124
w10131872_KAB,tm31pqdpir,2022-04-14T22:30:42+00:00,1,17,"JOL Pure U A",Output_Session1_w10131872_KAB_tm31pqdpir.csv,Pure_Unrelated.csv,JOLVersionA.csv,"Edge 100.0",Desktop,Win10,10.0.13.123
w824329,20vrj5ihao,2022-04-19T02:22:11+00:00,1,18,"JOL Pure U B",Output_Session1_w824329_20vrj5ihao.csv,Pure_Unrelated.csv,JOLVersionB.csv,DefaultProperties,unknown,unknown,10.0.13.124
W10130148,lnsppj4as9,2022-04-19T15:37:21+00:00,1,1,"Read Mixed A",Output_Session1_W10130148_lnsppj4as9.csv,Mixed_Stim.csv,READVersionA.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
w995785,uu4zf7xs2q,2022-04-19T19:42:38+00:00,1,2,"Read Mixed B",Output_Session1_w995785_uu4zf7xs2q.csv,Mixed_Stim.csv,READVersionB.csv,"Safari 15.4",Desktop,MacOSX,10.0.13.123
w10103338,v47iguzl8m,2022-04-19T19:55:33+00:00,1,3,"Read Pure F A",Output_Session1_w10103338_v47iguzl8m.csv,Pure_Forward.csv,READVersionA.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
10029821,mjted41beg,2022-04-20T16:30:26+00:00,1,4,"Read Pure F B",Output_Session1_10029821_mjted41beg.csv,Pure_Forward.csv,READVersionB.csv,"Edge 100.0",Desktop,Win10,10.0.13.124
w10100997,l1c1wa1uet,2022-04-20T18:02:30+00:00,1,5,"Read Pure U A",Output_Session1_w10100997_l1c1wa1uet.csv,Pure_Unrelated.csv,READVersionA.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
w1010099,80l3ogaqzf,2022-04-20T18:03:50+00:00,1,6,"Read Pure U B",Output_Session1_w1010099_80l3ogaqzf.csv,Pure_Unrelated.csv,READVersionB.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
w10094716,idk0p3kzuw,2022-04-20T23:31:21+00:00,1,7,"Freq Mixed A",Output_Session1_w10094716_idk0p3kzuw.csv,Mixed_Stim.csv,FREQVersionA.csv,"Safari 14.1",Desktop,MacOSX,10.0.13.124
w10056576,b110n6rfhr,2022-04-21T01:23:09+00:00,1,8,"Freq Mixed B",Output_Session1_w10056576_b110n6rfhr.csv,Mixed_Stim.csv,FREQVersionB.csv,"Mobile Safari 15.4","Mobile Phone",iOS,10.0.13.124
w10068562,9q4t049746,2022-04-21T16:16:01+00:00,1,9,"Freq Pure F A",Output_Session1_w10068562_9q4t049746.csv,Pure_Forward.csv,FREQVersionA.csv,"Safari 15.0",Desktop,MacOSX,10.0.13.123
w10105843_ISL,bi6abwzq0s,2022-04-21T19:54:34+00:00,1,10,"Freq Pure F B",Output_Session1_w10105843_ISL_bi6abwzq0s.csv,Pure_Forward.csv,FREQVersionB.csv,"Edge 100.0",Desktop,Win10,10.0.13.124
w10100196,h89djly8u4,2022-04-21T20:20:35+00:00,1,11,"Freq Pure U A",Output_Session1_w10100196_h89djly8u4.csv,Pure_Unrelated.csv,FREQVersionA.csv,"Safari 14.0",Desktop,MacOSX,10.0.13.123
10101489,54f1oh4x4e,2022-04-22T00:02:29+00:00,1,12,"Freq Pure U B",Output_Session1_10101489_54f1oh4x4e.csv,Pure_Unrelated.csv,FREQVersionB.csv,"Chrome 100.0",Desktop,Win10,10.0.13.123
w10100196,f7551061im,2022-04-22T13:18:05+00:00,1,13,"JOL Mixed A",Output_Session1_w10100196_f7551061im.csv,Mixed_Stim.csv,JOLVersionA.csv,"Safari 8.0",Desktop,MacOSX,10.0.13.123
w998018_HMP,h2nyo6nsot,2022-04-22T21:20:30+00:00,1,14,"JOL Mixed B",Output_Session1_w998018_HMP_h2nyo6nsot.csv,Mixed_Stim.csv,JOLVersionB.csv,"Chrome 100.0",Desktop,Win10,10.0.13.123
w10113471,i9dhzjhi7t,2022-04-23T02:59:10+00:00,1,15,"JOL Pure F A",Output_Session1_w10113471_i9dhzjhi7t.csv,Pure_Forward.csv,JOLVersionA.csv,"Chrome 99.0",Desktop,MacOSX,10.0.13.123
W10049640,7daomew0gm,2022-04-25T03:30:39+00:00,1,16,"JOL Pure F B",Output_Session1_W10049640_7daomew0gm.csv,Pure_Forward.csv,JOLVersionB.csv,"Safari 15.2",Desktop,MacOSX,10.0.13.123
W10059672_BLM,rrtxjfpar6,2022-04-25T19:52:35+00:00,1,17,"JOL Pure U A",Output_Session1_W10059672_BLM_rrtxjfpar6.csv,Pure_Unrelated.csv,JOLVersionA.csv,DefaultProperties,unknown,unknown,10.0.13.124
w10116707,tq8wlc8hjt,2022-04-25T19:57:26+00:00,1,18,"JOL Pure U B",Output_Session1_w10116707_tq8wlc8hjt.csv,Pure_Unrelated.csv,JOLVersionB.csv,"Safari 12.1",Desktop,MacOSX,10.0.13.124
w10116707,y4aqcgh8vy,2022-04-25T20:02:59+00:00,1,1,"Read Mixed A",Output_Session1_w10116707_y4aqcgh8vy.csv,Mixed_Stim.csv,READVersionA.csv,"Safari 12.1",Desktop,MacOSX,10.0.13.124
w10120177,hvu83e3om6,2022-04-26T00:34:25+00:00,1,2,"Read Mixed B",Output_Session1_w10120177_hvu83e3om6.csv,Mixed_Stim.csv,READVersionB.csv,"Firefox 99.0",Desktop,MacOSX,10.0.13.124
w10102219,ez5awwtnqq,2022-04-26T03:52:52+00:00,1,3,"Read Pure F A",Output_Session1_w10102219_ez5awwtnqq.csv,Pure_Forward.csv,READVersionA.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.123
w10081449,gas31cp7qh,2022-04-26T05:12:20+00:00,1,4,"Read Pure F B",Output_Session1_w10081449_gas31cp7qh.csv,Pure_Forward.csv,READVersionB.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
w10107113,welz8vh3h8,2022-04-26T14:47:02+00:00,1,5,"Read Pure U A",Output_Session1_w10107113_welz8vh3h8.csv,Pure_Unrelated.csv,READVersionA.csv,"Safari 14.0",Desktop,MacOSX,10.0.13.123
w10074364,ku0mb9eckw,2022-04-26T15:58:48+00:00,1,6,"Read Pure U B",Output_Session1_w10074364_ku0mb9eckw.csv,Pure_Unrelated.csv,READVersionB.csv,"Edge 100.0",Desktop,Win10,10.0.13.123
w10066965,8wovn7qnpm,2022-04-26T18:19:59+00:00,1,7,"Freq Mixed A",Output_Session1_w10066965_8wovn7qnpm.csv,Mixed_Stim.csv,FREQVersionA.csv,"Chrome 98.0",Desktop,MacOSX,10.0.13.123
w10107542,js50arhd63,2022-04-26T18:20:10+00:00,1,8,"Freq Mixed B",Output_Session1_w10107542_js50arhd63.csv,Mixed_Stim.csv,FREQVersionB.csv,"Mobile Safari 15.3","Mobile Phone",iOS,10.0.13.124
w10090726,j5885tk4rl,2022-04-26T18:21:39+00:00,1,9,"Freq Pure F A",Output_Session1_w10090726_j5885tk4rl.csv,Pure_Forward.csv,FREQVersionA.csv,"Mobile Safari 15.3","Mobile Phone",iOS,10.0.13.124
w10005085,h8phaksrzj,2022-04-26T18:38:00+00:00,1,10,"Freq Pure F B",Output_Session1_w10005085_h8phaksrzj.csv,Pure_Forward.csv,FREQVersionB.csv,"Safari 14.1",Desktop,MacOSX,10.0.13.123
w10099324,3dbsgyhiir,2022-04-26T21:26:11+00:00,1,11,"Freq Pure U A",Output_Session1_w10099324_3dbsgyhiir.csv,Pure_Unrelated.csv,FREQVersionA.csv,"Safari 14.1",Desktop,MacOSX,10.0.13.123
w10042292,giwx0cao6x,2022-04-27T13:07:31+00:00,1,12,"Freq Pure U B",Output_Session1_w10042292_giwx0cao6x.csv,Pure_Unrelated.csv,FREQVersionB.csv,"Safari 15.4",Desktop,MacOSX,10.0.13.124
W10111209,itfo66wror,2022-04-27T14:42:02+00:00,1,13,"JOL Mixed A",Output_Session1_W10111209_itfo66wror.csv,Mixed_Stim.csv,JOLVersionA.csv,"Chrome 99.0",Desktop,MacOSX,10.0.13.124
w10103573,dbz7fhtspg,2022-04-27T14:59:09+00:00,1,14,"JOL Mixed B",Output_Session1_w10103573_dbz7fhtspg.csv,Mixed_Stim.csv,JOLVersionB.csv,"Safari 15.3",Desktop,MacOSX,10.0.13.124
w10116707,8dkb1vywt9,2022-04-27T18:07:34+00:00,1,15,"JOL Pure F A",Output_Session1_w10116707_8dkb1vywt9.csv,Pure_Forward.csv,JOLVersionA.csv,"Safari 12.1",Desktop,MacOSX,10.0.13.124
w10078758,vqsdjl8i3j,2022-04-27T23:07:17+00:00,1,16,"JOL Pure F B",Output_Session1_w10078758_vqsdjl8i3j.csv,Pure_Forward.csv,JOLVersionB.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
w10097739,2exqil0iif,2022-04-28T00:17:02+00:00,1,17,"JOL Pure U A",Output_Session1_w10097739_2exqil0iif.csv,Pure_Unrelated.csv,JOLVersionA.csv,"Mobile Safari 15.4","Mobile Phone",iOS,10.0.13.124
w10097739_drh,lu6iotbkzy,2022-04-28T00:17:18+00:00,1,18,"JOL Pure U B",Output_Session1_w10097739_drh_lu6iotbkzy.csv,Pure_Unrelated.csv,JOLVersionB.csv,"Mobile Safari 15.4","Mobile Phone",iOS,10.0.13.124
10137584,haak8k3s2u,2022-04-28T17:09:02+00:00,1,1,"Read Mixed A",Output_Session1_10137584_haak8k3s2u.csv,Mixed_Stim.csv,READVersionA.csv,"Chrome 100.0",Desktop,Win10,10.0.13.123
W10079878_LFB,9d7gndmxgv,2022-04-28T19:29:51+00:00,1,2,"Read Mixed B",Output_Session1_W10079878_LFB_9d7gndmxgv.csv,Mixed_Stim.csv,READVersionB.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
w10063195,qbtes1qpau,2022-04-28T19:39:59+00:00,1,3,"Read Pure F A",Output_Session1_w10063195_qbtes1qpau.csv,Pure_Forward.csv,READVersionA.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
w10058006,pd7dldmzih,2022-04-28T19:40:29+00:00,1,4,"Read Pure F B",Output_Session1_w10058006_pd7dldmzih.csv,Pure_Forward.csv,READVersionB.csv,"Safari 15.2",Desktop,MacOSX,10.0.13.124
W10104941,oh032wj7vc,2022-04-28T19:57:41+00:00,1,5,"Read Pure U A",Output_Session1_W10104941_oh032wj7vc.csv,Pure_Unrelated.csv,READVersionA.csv,DefaultProperties,unknown,unknown,10.0.13.123
w10063195,eupcrggcuc,2022-04-29T00:34:06+00:00,1,6,"Read Pure U B",Output_Session1_w10063195_eupcrggcuc.csv,Pure_Unrelated.csv,READVersionB.csv,"Safari 15.1",Desktop,MacOSX,10.0.13.124
0010113393,sol4v4kdz6,2022-04-29T13:57:45+00:00,1,7,"Freq Mixed A",Output_Session1_0010113393_sol4v4kdz6.csv,Mixed_Stim.csv,FREQVersionA.csv,"Chrome 100.0 for Android","Mobile Phone",Android,10.0.13.123
w10095057,t8ls0b9mg1,2022-04-30T03:01:05+00:00,1,8,"Freq Mixed B",Output_Session1_w10095057_t8ls0b9mg1.csv,Mixed_Stim.csv,FREQVersionB.csv,"Safari 15.3",Desktop,MacOSX,10.0.13.123
w10095057,tl0qkn27to,2022-04-30T22:08:46+00:00,1,9,"Freq Pure F A",Output_Session1_w10095057_tl0qkn27to.csv,Pure_Forward.csv,FREQVersionA.csv,"Safari 15.3",Desktop,MacOSX,10.0.13.124
w10137584,xmksrxgx88,2022-05-01T15:29:26+00:00,1,10,"Freq Pure F B",Output_Session1_w10137584_xmksrxgx88.csv,Pure_Forward.csv,FREQVersionB.csv,"Mobile Safari 15.4","Mobile Phone",iOS,10.0.13.123
w10137584,9g8fwk6ydj,2022-05-01T16:16:09+00:00,1,11,"Freq Pure U A",Output_Session1_w10137584_9g8fwk6ydj.csv,Pure_Unrelated.csv,FREQVersionA.csv,"Mobile Safari 15.4","Mobile Phone",iOS,10.0.13.124
W10032501_ALW,ykrxp2i94y,2022-05-01T17:27:52+00:00,1,12,"Freq Pure U B",Output_Session1_W10032501_ALW_ykrxp2i94y.csv,Pure_Unrelated.csv,FREQVersionB.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
w10080760,d2yo2v2db7,2022-05-02T16:20:03+00:00,1,13,"JOL Mixed A",Output_Session1_w10080760_d2yo2v2db7.csv,Mixed_Stim.csv,JOLVersionA.csv,"Chrome 99.0",Desktop,MacOSX,10.0.13.124
10107227,k5xmcb2tks,2022-05-02T21:50:39+00:00,1,14,"JOL Mixed B",Output_Session1_10107227_k5xmcb2tks.csv,Mixed_Stim.csv,JOLVersionB.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.123
w765129,bcfd7hvobb,2022-05-02T22:25:51+00:00,1,15,"JOL Pure F A",Output_Session1_w765129_bcfd7hvobb.csv,Pure_Forward.csv,JOLVersionA.csv,"Mobile Safari 15.4","Mobile Phone",iOS,10.0.13.124
w838736,8159k8d2gm,2022-05-03T01:52:21+00:00,1,16,"JOL Pure F B",Output_Session1_w838736_8159k8d2gm.csv,Pure_Forward.csv,JOLVersionB.csv,"Chrome 99.0",Desktop,Win10,10.0.13.123
w10086160_LKM,thbc226a44,2022-05-03T13:33:10+00:00,1,17,"JOL Pure U A",Output_Session1_w10086160_LKM_thbc226a44.csv,Pure_Unrelated.csv,JOLVersionA.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
w990768,rcmqt8dpcf,2022-05-03T14:26:00+00:00,1,18,"JOL Pure U B",Output_Session1_w990768_rcmqt8dpcf.csv,Pure_Unrelated.csv,JOLVersionB.csv,"Mobile Safari 15.4","Mobile Phone",iOS,10.0.13.124
autumn.burkhalter@usm.edu,ks8acsij8h,2022-05-03T18:31:33+00:00,1,1,"Read Mixed A",Output_Session1_autumn.burkhalter@usm.edu_ks8acsij8h.csv,Mixed_Stim.csv,READVersionA.csv,"Safari 14.1",Desktop,MacOSX,10.0.13.124
w10119579@usm.edu,khf51gfb9f,2022-05-03T18:33:38+00:00,1,2,"Read Mixed B",Output_Session1_w10119579@usm.edu_khf51gfb9f.csv,Mixed_Stim.csv,READVersionB.csv,"Chrome 100.0",Desktop,Win10,10.0.13.123
w10085119,r9ohlqh0jn,2022-05-03T18:35:19+00:00,1,3,"Read Pure F A",Output_Session1_w10085119_r9ohlqh0jn.csv,Pure_Forward.csv,READVersionA.csv,"Chrome 99.0",Desktop,MacOSX,10.0.13.124
W10086692_KAW,ulf1mjd1mo,2022-05-03T19:37:13+00:00,1,4,"Read Pure F B",Output_Session1_W10086692_KAW_ulf1mjd1mo.csv,Pure_Forward.csv,READVersionB.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.123
w10107067,c5rue8tcx3,2022-05-03T19:41:26+00:00,1,5,"Read Pure U A",Output_Session1_w10107067_c5rue8tcx3.csv,Pure_Unrelated.csv,READVersionA.csv,"Safari 14.0",Desktop,MacOSX,10.0.13.124
w10067850,tpckmoqpfa,2022-05-03T21:22:34+00:00,1,6,"Read Pure U B",Output_Session1_w10067850_tpckmoqpfa.csv,Pure_Unrelated.csv,READVersionB.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
10109732,adsjjyapx3,2022-05-03T22:33:36+00:00,1,7,"Freq Mixed A",Output_Session1_10109732_adsjjyapx3.csv,Mixed_Stim.csv,FREQVersionA.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
w10103997,mpijkma11r,2022-05-03T23:50:47+00:00,1,8,"Freq Mixed B",Output_Session1_w10103997_mpijkma11r.csv,Mixed_Stim.csv,FREQVersionB.csv,"Firefox 99.0",Desktop,MacOSX,10.0.13.124
w10074131_DC,0h380mkfuq,2022-05-04T00:20:55+00:00,1,9,"Freq Pure F A",Output_Session1_w10074131_DC_0h380mkfuq.csv,Pure_Forward.csv,FREQVersionA.csv,DefaultProperties,unknown,unknown,10.0.13.124
w975827,pqkjlmcte2,2022-05-04T01:12:02+00:00,1,10,"Freq Pure F B",Output_Session1_w975827_pqkjlmcte2.csv,Pure_Forward.csv,FREQVersionB.csv,"Safari 15.0",Desktop,MacOSX,10.0.13.124
w936013,o9g457rm3o,2022-05-04T03:05:14+00:00,1,11,"Freq Pure U A",Output_Session1_w936013_o9g457rm3o.csv,Pure_Unrelated.csv,FREQVersionA.csv,"Safari 15.4",Desktop,MacOSX,10.0.13.123
w10129261_jf,kh0k303um2,2022-05-04T13:54:37+00:00,1,12,"Freq Pure U B",Output_Session1_w10129261_jf_kh0k303um2.csv,Pure_Unrelated.csv,FREQVersionB.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
Lanyia.rudd@usm.edu,lyh6irfnb5,2022-05-04T15:47:07+00:00,1,13,"JOL Mixed A",Output_Session1_Lanyia.rudd@usm.edu_lyh6irfnb5.csv,Mixed_Stim.csv,JOLVersionA.csv,"Mobile Safari 15.4","Mobile Phone",iOS,10.0.13.123
w10001326,sekzw4c64x,2022-05-04T16:09:22+00:00,1,14,"JOL Mixed B",Output_Session1_w10001326_sekzw4c64x.csv,Mixed_Stim.csv,JOLVersionB.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.123
W10110118,c5o6wsemay,2022-05-04T17:54:55+00:00,1,15,"JOL Pure F A",Output_Session1_W10110118_c5o6wsemay.csv,Pure_Forward.csv,JOLVersionA.csv,"Safari 15.4",Desktop,MacOSX,10.0.13.124
W10108552,5fkptgvdbw,2022-05-04T18:12:04+00:00,1,16,"JOL Pure F B",Output_Session1_W10108552_5fkptgvdbw.csv,Pure_Forward.csv,JOLVersionB.csv,"Edge 100.0",Desktop,Win10,10.0.13.124
w10127852,3vzqzqvnt9,2022-05-04T18:59:01+00:00,1,17,"JOL Pure U A",Output_Session1_w10127852_3vzqzqvnt9.csv,Pure_Unrelated.csv,JOLVersionA.csv,"Chrome 100.0",Desktop,Win10,10.0.13.123
w10114267,hvc58pltre,2022-05-04T19:50:59+00:00,1,18,"JOL Pure U B",Output_Session1_w10114267_hvc58pltre.csv,Pure_Unrelated.csv,JOLVersionB.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
10089008,qt7puxpdy6,2022-05-04T20:51:19+00:00,1,1,"Read Mixed A",Output_Session1_10089008_qt7puxpdy6.csv,Mixed_Stim.csv,READVersionA.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.123
w10117848,dk2o755dky,2022-05-04T21:43:55+00:00,1,2,"Read Mixed B",Output_Session1_w10117848_dk2o755dky.csv,Mixed_Stim.csv,READVersionB.csv,"Chrome 101.0",Desktop,MacOSX,10.0.13.124
W10046021_EAW,20ru0pb87s,2022-05-04T22:25:03+00:00,1,3,"Read Pure F A",Output_Session1_W10046021_EAW_20ru0pb87s.csv,Pure_Forward.csv,READVersionA.csv,"Chrome 100.0",Desktop,MacOSX,10.0.13.124
w10103018_ejm,pansa42sde,2022-05-04T22:40:07+00:00,1,4,"Read Pure F B",Output_Session1_w10103018_ejm_pansa42sde.csv,Pure_Forward.csv,READVersionB.csv,"Chrome 101.0",Desktop,Win10,10.0.13.123
w10098701_hnj,90uhhi7fyt,2022-05-04T23:15:30+00:00,1,5,"Read Pure U A",Output_Session1_w10098701_hnj_90uhhi7fyt.csv,Pure_Unrelated.csv,READVersionA.csv,"Chrome 99.0",Desktop,MacOSX,10.0.13.123
W10119579_MAO,mbwoxk97uc,2022-05-05T00:21:09+00:00,1,6,"Read Pure U B",Output_Session1_W10119579_MAO_mbwoxk97uc.csv,Pure_Unrelated.csv,READVersionB.csv,"Chrome 100.0",Desktop,Win10,10.0.13.124
w10075049,05cqufbi6t,2022-05-05T01:33:39+00:00,1,7,"Freq Mixed A",Output_Session1_w10075049_05cqufbi6t.csv,Mixed_Stim.csv,FREQVersionA.csv,"Safari 14.1",Desktop,MacOSX,10.0.13.124
w10059276,fec6a9q3s3,2022-05-05T02:06:10+00:00,1,8,"Freq Mixed B",Output_Session1_w10059276_fec6a9q3s3.csv,Mixed_Stim.csv,FREQVersionB.csv,"Chrome 97.0",Desktop,MacOSX,10.0.13.124
w10108038_MPC,ihcq6wok30,2022-05-05T03:37:59+00:00,1,9,"Freq Pure F A",Output_Session1_w10108038_MPC_ihcq6wok30.csv,Pure_Forward.csv,FREQVersionA.csv,"Chrome 99.0",Desktop,Win10,10.0.13.123
W10042758_BLH,m401ateg19,2022-05-05T03:56:35+00:00,1,10,"Freq Pure F B",Output_Session1_W10042758_BLH_m401ateg19.csv,Pure_Forward.csv,FREQVersionB.csv,"Chrome 101.0",Desktop,Win10,10.0.13.124
10099717,oqjak3urrf,2022-05-05T04:17:10+00:00,1,11,"Freq Pure U A",Output_Session1_10099717_oqjak3urrf.csv,Pure_Unrelated.csv,FREQVersionA.csv,DefaultProperties,unknown,unknown,10.0.13.124
