"","id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.JOL","Procedure.Shuffle.1","Response.RT"
"2610","5bfe875ecfd0b5000174259e","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","30","Recall2",2441
"2611","5c95236d2e2e320001b1ab16","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","50","Recall2",1847
"2612","5ecd17e546eeac02f5575621","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","90","Recall2",1619
"2613","5f0e67f7e1d8741af294455e","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","90","Recall2",2204
"2614","960005","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","65","Recall2",1367
"2615","974457","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","96","Recall2",1822
"2616","w10006565_mmc","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","90","Recall2",2244
"2617","w10011622","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","70","Recall2",1342
"2618","w10031665","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","100","Recall2",1750
"2619","w10037251","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","100","Recall2",1742
"2620","w10040352","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","70","Recall2",3186
"2621","w10061361_cbj","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","84","Recall2",2714
"2622","W10078562_lhd","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","97","Recall2",4262
"2623","w10104546","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","56","Recall2",1851
"2624","w214372_rmc","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","80","Recall2",2246
"2625","w215238_mlh","dog","dog","1",1,16,"JOL Pure F B","paw","Study1","F","Study Phase2","65","Recall2",2736
"2626","5bfe875ecfd0b5000174259e","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","76","Recall2",2178
"2627","5c95236d2e2e320001b1ab16","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","70","Recall2",1732
"2628","5ecd17e546eeac02f5575621","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","100","Recall2",1812
"2629","5f0e67f7e1d8741af294455e","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","90","Recall2",1661
"2630","960005","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase","85","Recall1",1747
"2631","960005","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","90","Recall2",1354
"2632","974457","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","90","Recall2",2686
"2633","w10006565_mmc","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","50","Recall2",2200
"2634","w10011622","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","43","Recall2",1602
"2635","w10031665","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","100","Recall2",2842
"2636","w10037251","","bird","0",0,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","70","Recall2",1728
"2637","w10040352","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","50","Recall2",3165
"2638","w10061361_cbj","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","89","Recall2",2259
"2639","W10078562_lhd","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","50","Recall2",4212
"2640","w10104546","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","22","Recall2",2430
"2641","w214372_rmc","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","80","Recall2",3638
"2642","w215238_mlh","bird","bird","1",1,16,"JOL Pure F B","penguin","Study1","F","Study Phase2","75","Recall2",1833
"2643","w10034986","flight","aircraft","0.375",0,16,"JOL Pure F B","plane","Study1","B","Study Phase2","74","Recall2",2311
"2644","w10034986","cactus","root","0.166666666666667",0,16,"JOL Pure F B","plant","Study1","B","Study Phase2","89","Recall2",2670
"2645","w10034986","star","balloon","0.142857142857143",0,16,"JOL Pure F B","pop","Study1","B","Study Phase2","32","Recall2",2234
"2646","5bfe875ecfd0b5000174259e","","even","0",0,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","11","Recall2",3561
"2647","5c95236d2e2e320001b1ab16","even","even","1",1,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","10","Recall2",1887
"2648","5ecd17e546eeac02f5575621","even","even","1",1,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","10","Recall2",1745
"2649","5f0e67f7e1d8741af294455e","even","even","1",1,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","30","Recall2",1978
"2650","960005","even","even","1",1,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","60","Recall2",3918
"2651","974457","even","even","1",1,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","84","Recall2",4232
"2652","w10006565_mmc","mad","even","0",0,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","60","Recall2",4142
"2653","w10011622","bad","even","0",0,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","50","Recall2",3135
"2654","w10031665","even","even","1",1,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","50","Recall2",2005
"2655","w10037251","","even","0",0,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","2","Recall2",10035
"2656","w10040352","even","even","1",1,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","70","Recall2",3120
"2657","w10061361_cbj","even","even","1",1,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","61","Recall2",2742
"2658","W10078562_lhd","evil","even","0.5",0,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","92","Recall2",6309
"2659","w10104546","vengeful","even","0.375",0,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","25","Recall2",4318
"2660","w214372_rmc","even","even","1",1,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","70","Recall2",4940
"2661","w215238_mlh","even","even","1",1,16,"JOL Pure F B","revenge","Study1","F","Study Phase2","45","Recall2",2616
"2662","5bfe875ecfd0b5000174259e","wat","war","0.666666666666667",0,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","59","Recall2",2267
"2663","5c95236d2e2e320001b1ab16","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","90","Recall2",2485
"2664","5ecd17e546eeac02f5575621","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","40","Recall2",1284
"2665","5f0e67f7e1d8741af294455e","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","50","Recall2",1622
"2666","960005","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","70","Recall2",1372
"2667","974457","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","97","Recall2",2757
"2668","w10006565_mmc","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","20","Recall2",1984
"2669","w10011622","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","90","Recall2",1812
"2670","w10031665","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","100","Recall2",1949
"2671","w10037251","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","80","Recall2",2017
"2672","w10040352","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","70","Recall2",7287
"2673","w10061361_cbj","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","89","Recall2",2267
"2674","W10078562_lhd","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase","84","Recall1",3702
"2675","W10078562_lhd","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","98","Recall2",3783
"2676","w10104546","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","78","Recall2",2064
"2677","w214372_rmc","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","70","Recall2",2562
"2678","w215238_mlh","war","war","1",1,16,"JOL Pure F B","revolution","Study1","F","Study Phase2","55","Recall2",1360
"2679","w10034986","solid","geology","0.285714285714286",0,16,"JOL Pure F B","rock","Study1","B","Study Phase2","50","Recall2",2387
"2680","5bfe875ecfd0b5000174259e","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","34","Recall2",3605
"2681","5c95236d2e2e320001b1ab16","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase","45","Recall1",1525
"2682","5c95236d2e2e320001b1ab16","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","95","Recall2",1475
"2683","5ecd17e546eeac02f5575621","","plant","0",0,16,"JOL Pure F B","root","Study1","F","Study Phase2","60","Recall2",793
"2684","5f0e67f7e1d8741af294455e","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","70","Recall2",2396
"2685","960005","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","90","Recall2",1850
"2686","974457","flower","plant","0.166666666666667",0,16,"JOL Pure F B","root","Study1","F","Study Phase2","66","Recall2",10051
"2687","w10006565_mmc","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","80","Recall2",3371
"2688","w10011622","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","30","Recall2",1774
"2689","w10031665","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","85","Recall2",2929
"2690","w10037251","plants","plant","0.833333333333333",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","100","Recall2",2583
"2691","w10040352","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","50","Recall2",3271
"2692","w10061361_cbj","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","43","Recall2",2231
"2693","W10078562_lhd","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","74","Recall2",5770
"2694","w10104546","tree","plant","0.2",0,16,"JOL Pure F B","root","Study1","F","Study Phase2","78","Recall2",3437
"2695","w214372_rmc","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","70","Recall2",2791
"2696","w215238_mlh","plant","plant","1",1,16,"JOL Pure F B","root","Study1","F","Study Phase2","50","Recall2",1642
"2697","5bfe875ecfd0b5000174259e","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","50","Recall2",1935
"2698","5c95236d2e2e320001b1ab16","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","80","Recall2",1559
"2699","5ecd17e546eeac02f5575621","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","20","Recall2",1811
"2700","5f0e67f7e1d8741af294455e","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","30","Recall2",1950
"2701","960005","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","65","Recall2",1753
"2702","974457","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","93","Recall2",2107
"2703","w10006565_mmc","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","60","Recall2",2409
"2704","w10011622","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","30","Recall2",4424
"2705","w10031665","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","95","Recall2",2145
"2706","w10037251","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase","80","Recall1",1973
"2707","w10037251","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","100","Recall2",5482
"2708","w10040352","fiah","fish","0.75",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","70","Recall2",3497
"2709","w10061361_cbj","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","93","Recall2",2384
"2710","W10078562_lhd","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","82","Recall2",3695
"2711","w10104546","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","45","Recall2",2375
"2712","w214372_rmc","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","90","Recall2",3065
"2713","w215238_mlh","fish","fish","1",1,16,"JOL Pure F B","sardine","Study1","F","Study Phase2","80","Recall2",1400
"2714","w10034986","nap","nap","1",1,16,"JOL Pure F B","sleep","Study1","B","Study Phase2","90","Recall2",2017
"2715","w10034986","actress","actress","1",1,16,"JOL Pure F B","star","Study1","B","Study Phase2","30","Recall2",3700
"2716","w10034986","bee","hornet","0.166666666666667",0,16,"JOL Pure F B","sting","Study1","B","Study Phase2","67","Recall2",2265
"2717","w10034986","intestine","digestion","1",1,16,"JOL Pure F B","stomach","Study1","B","Study Phase2","53","Recall2",3419
"2718","5bfe875ecfd0b5000174259e","berry","fruit","0.4",0,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","92","Recall2",6864
"2719","5c95236d2e2e320001b1ab16","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","75","Recall2",2874
"2720","5ecd17e546eeac02f5575621","","fruit","0",0,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","50","Recall2",1516
"2721","5f0e67f7e1d8741af294455e","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","90","Recall2",2019
"2722","960005","vegetable","fruit","0.111111111111111",0,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","85","Recall2",5606
"2723","974457","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","91","Recall2",3674
"2724","w10006565_mmc","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","90","Recall2",2187
"2725","w10011622","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","80","Recall2",1726
"2726","w10031665","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","99","Recall2",2693
"2727","w10037251","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","100","Recall2",2160
"2728","w10040352","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","60","Recall2",5794
"2729","w10061361_cbj","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","87","Recall2",2625
"2730","W10078562_lhd","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","76","Recall2",4842
"2731","w10104546","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","78","Recall2",2569
"2732","w214372_rmc","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","80","Recall2",3749
"2733","w215238_mlh","fruit","fruit","1",1,16,"JOL Pure F B","strawberry","Study1","F","Study Phase2","90","Recall2",1715
"2734","5bfe875ecfd0b5000174259e","bir","bird","0.75",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","44","Recall2",2433
"2735","5c95236d2e2e320001b1ab16","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","70","Recall2",1908
"2736","5ecd17e546eeac02f5575621","","bird","0",0,16,"JOL Pure F B","swan","Study1","F","Study Phase2","40","Recall2",1903
"2737","5f0e67f7e1d8741af294455e","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","80","Recall2",3735
"2738","960005","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","75","Recall2",3316
"2739","974457","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","93","Recall2",32014
"2740","w10006565_mmc","swain","bird","0.2",0,16,"JOL Pure F B","swan","Study1","F","Study Phase","0","Recall1",3717
"2741","w10006565_mmc","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","40","Recall2",3195
"2742","w10011622","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","80","Recall2",2449
"2743","w10031665","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase","100","Recall1",3281
"2744","w10031665","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","10","Recall2",3107
"2745","w10037251","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","30","Recall2",2868
"2746","w10040352","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","90","Recall2",5357
"2747","w10061361_cbj","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","61","Recall2",2704
"2748","W10078562_lhd","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","64","Recall2",4096
"2749","w10104546","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","56","Recall2",1785
"2750","w214372_rmc","bird ","bird","0.8",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","70","Recall2",5458
"2751","w215238_mlh","bird","bird","1",1,16,"JOL Pure F B","swan","Study1","F","Study Phase2","85","Recall2",1593
"2752","w10034986","speak","discussion","0.1",0,16,"JOL Pure F B","talk","Study1","B","Study Phase2","66","Recall2",3526
"2753","5bfe875ecfd0b5000174259e","","thread","0",0,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","10","Recall2",2609
"2754","5c95236d2e2e320001b1ab16","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","20","Recall2",5235
"2755","5ecd17e546eeac02f5575621","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","23","Recall2",2375
"2756","5f0e67f7e1d8741af294455e","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","50","Recall2",3328
"2757","960005","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","65","Recall2",1619
"2758","974457","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","70","Recall2",2939
"2759","w10006565_mmc","","thread","0",0,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","0","Recall2",1384
"2760","w10011622","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","80","Recall2",2181
"2761","w10031665","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","25","Recall2",2017
"2762","w10037251","","thread","0",0,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","20","Recall2",1249
"2763","w10040352","tremble","thread","0.428571428571429",0,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","60","Recall2",19787
"2764","w10061361_cbj","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","31","Recall2",2798
"2765","W10078562_lhd","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","84","Recall2",6156
"2766","w10104546","needle","thread","0.666666666666667",0,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","67","Recall2",2397
"2767","w214372_rmc","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","70","Recall2",7755
"2768","w215238_mlh","thread","thread","1",1,16,"JOL Pure F B","thimble","Study1","F","Study Phase2","50","Recall2",2998
"2769","w10034986","needle","thimble","0.285714285714286",0,16,"JOL Pure F B","thread","Study1","B","Study Phase2","76","Recall2",2086
"2770","5bfe875ecfd0b5000174259e","","honest","0",0,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","79","Recall2",4630
"2771","5c95236d2e2e320001b1ab16","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","90","Recall2",2003
"2772","5ecd17e546eeac02f5575621","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","90","Recall2",1563
"2773","5f0e67f7e1d8741af294455e","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","50","Recall2",3587
"2774","960005","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","90","Recall2",1951
"2775","974457","honesty","honest","0.857142857142857",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","98","Recall2",2928
"2776","w10006565_mmc","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","100","Recall2",2337
"2777","w10011622","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","40","Recall2",3369
"2778","w10031665","honest ","honest","0.857142857142857",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","75","Recall2",4414
"2779","w10037251","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","23","Recall2",2261
"2780","w10040352","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","100","Recall2",5503
"2781","w10061361_cbj","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","67","Recall2",3349
"2782","W10078562_lhd","lie","honest","0.166666666666667",0,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","82","Recall2",4122
"2783","w10104546","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","67","Recall2",3257
"2784","w214372_rmc","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","80","Recall2",2905
"2785","w215238_mlh","honest","honest","1",1,16,"JOL Pure F B","truthful","Study1","F","Study Phase2","50","Recall2",2586
"2786","5bfe875ecfd0b5000174259e","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","82","Recall2",1875
"2787","5c95236d2e2e320001b1ab16","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","85","Recall2",1432
"2788","5ecd17e546eeac02f5575621","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","20","Recall2",1737
"2789","5f0e67f7e1d8741af294455e","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","70","Recall2",1815
"2790","960005","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","80","Recall2",1255
"2791","974457","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","94","Recall2",2935
"2792","w10006565_mmc","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","90","Recall2",1639
"2793","w10011622","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","40","Recall2",2110
"2794","w10031665","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","75","Recall2",1891
"2795","w10037251","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","80","Recall2",2115
"2796","w10040352","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","100","Recall2",3450
"2797","w10061361_cbj","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","89","Recall2",2343
"2798","W10078562_lhd","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","95","Recall2",3541
"2799","w10104546","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","67","Recall2",1733
"2800","w214372_rmc","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","80","Recall2",2171
"2801","w215238_mlh","fish","fish","1",1,16,"JOL Pure F B","tuna","Study1","F","Study Phase2","70","Recall2",2095
"2802","w10034986","flip","flip","1",1,16,"JOL Pure F B","turn","Study1","B","Study Phase2","56","Recall2",2798
"2803","5bfe875ecfd0b5000174259e","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","76","Recall2",1511
"2804","5c95236d2e2e320001b1ab16","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","90","Recall2",1675
"2805","5ecd17e546eeac02f5575621","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","60","Recall2",1922
"2806","5f0e67f7e1d8741af294455e","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","60","Recall2",1694
"2807","960005","evil","bad","0",0,16,"JOL Pure F B","villain","Study1","F","Study Phase2","90","Recall2",1621
"2808","974457","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","100","Recall2",6975
"2809","w10006565_mmc","evil","bad","0",0,16,"JOL Pure F B","villain","Study1","F","Study Phase2","90","Recall2",2608
"2810","w10011622","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","60","Recall2",1834
"2811","w10031665","evil","bad","0",0,16,"JOL Pure F B","villain","Study1","F","Study Phase2","65","Recall2",2649
"2812","w10037251","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","49","Recall2",4658
"2813","w10040352","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","80","Recall2",5284
"2814","w10061361_cbj","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","100","Recall2",1973
"2815","W10078562_lhd","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","58","Recall2",3727
"2816","w10104546","hero","bad","0",0,16,"JOL Pure F B","villain","Study1","F","Study Phase2","45","Recall2",5515
"2817","w214372_rmc","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","80","Recall2",2447
"2818","w215238_mlh","bad","bad","1",1,16,"JOL Pure F B","villain","Study1","F","Study Phase2","70","Recall2",1742
"2819","5bfe875ecfd0b5000174259e","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","87","Recall2",1842
"2820","5c95236d2e2e320001b1ab16","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","85","Recall2",1933
"2821","5ecd17e546eeac02f5575621","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","90","Recall2",3295
"2822","5f0e67f7e1d8741af294455e","cut","money","0",0,16,"JOL Pure F B","wage","Study1","F","Study Phase2","50","Recall2",2428
"2823","960005","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","75","Recall2",2661
"2824","974457","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","93","Recall2",2088
"2825","w10006565_mmc","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","60","Recall2",3920
"2826","w10011622","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","70","Recall2",1752
"2827","w10031665","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","0","Recall2",2573
"2828","w10037251","pay","money","0.2",0,16,"JOL Pure F B","wage","Study1","F","Study Phase2","29","Recall2",2070
"2829","w10040352","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","100","Recall2",3461
"2830","w10061361_cbj","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","65","Recall2",3795
"2831","W10078562_lhd","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","81","Recall2",4444
"2832","w10104546","earn","money","0.4",0,16,"JOL Pure F B","wage","Study1","F","Study Phase","78","Recall1",16083
"2833","w10104546","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","45","Recall2",2108
"2834","w214372_rmc","salary","money","0",0,16,"JOL Pure F B","wage","Study1","F","Study Phase2","70","Recall2",13657
"2835","w215238_mlh","money","money","1",1,16,"JOL Pure F B","wage","Study1","F","Study Phase2","65","Recall2",3452
